"","sample","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1074","Smp_330790",1.20324809438103,1.62158323735111,1.62289621973384,0.999190963435143,0.317702192569976,0.998097287623391
"1075","Smp_331170",2.15046930889286,-1.71429661793186,1.17023838790152,-1.46491230817163,0.142944844313464,0.998097287623391
"1076","Smp_331400",33.3284670638813,0.520772267344178,0.420764303406094,1.23768167386947,0.215834116946751,0.998097287623391
"1077","Smp_331810",0.857654868397523,-0.0933331863387822,1.7235412322227,-0.0541519892845376,0.956814071519763,0.998097287623391
"1078","Smp_331870",1.10918241433307,0.669362247713168,1.62037370729114,0.413091279314926,0.679539738450583,0.998097287623391
"1079","Smp_331910",4.58594785249909,1.89360228754928,0.851215822491187,2.22458539598973,0.0261090839227585,0.998097287623391
"1080","Smp_331920",1.94061446749215,0.339471132083528,1.28326570846248,0.264536899758865,0.791366235272278,0.998097287623391
"1081","Smp_332340",2.18861667328058,2.14752167341392,1.16997368552469,1.83552989266664,0.0664272141169765,0.998097287623391
"1082","Smp_332360",0.934651699279923,-0.603466129134812,1.69472585750688,-0.356084806555424,0.721777055116036,0.998097287623391
"1083","Smp_332480",15.4628424185929,-0.241351605311066,0.489838677892024,-0.492716513015469,0.622212908169916,0.998097287623391
"1084","Smp_332600",0.942756222513608,0.371735779589033,1.68911589102721,0.220077131216241,0.825811084842236,0.998097287623391
"1085","Smp_332620",1.0366123596751,-1.93891278459082,1.63889246824064,-1.18306284406338,0.236784242045423,0.998097287623391
"1086","Smp_332670",1.45118113779389,0.0896757043463807,1.45273138197681,0.0617290336389335,0.950778618551834,0.998097287623391
"1087","Smp_332800",1.46625044515238,0.104661484991099,1.37725891116368,0.0759925996069017,0.939424985832483,0.998097287623391
"1088","Smp_332930",2.25582553746213,0.0104465804411062,1.08013189564459,0.00967157852039174,0.992283317122529,0.999321442468903
"1089","Smp_332950",9.76330241537143,-0.598616618309242,0.676757911004021,-0.884535826734776,0.376407031304955,0.998097287623391
"1090","Smp_333010",4.40077386517695,-0.600179139964598,0.816655103759247,-0.734923638145208,0.462386001338018,0.998097287623391
"1091","Smp_333040",11.6863521933927,-0.945159541767737,0.565809117705334,-1.67045654124641,0.0948290709186322,0.998097287623391
"1092","Smp_333140",1.08405954607913,1.84173298085232,1.6050473760789,1.14746331373199,0.251190186971298,0.998097287623391
"1093","Smp_333310",1.66825884728894,0.201409881512854,1.36652082242512,0.147388812674963,0.882825135279855,0.998097287623391
"1094","Smp_333420",3.19600020652768,0.0254410708592653,0.99373425170222,0.025601483309734,0.979575202948915,0.998097287623391
"1095","Smp_333470",62.8445711374535,-0.0231889750056501,0.399559602764567,-0.0580363351179769,0.95371968605144,0.998097287623391
"1096","Smp_333660",1.52569612653049,-0.415449453395937,1.3057237928225,-0.318175601669849,0.750351738886785,0.998097287623391
"1097","Smp_333770",0.834150168343007,-1.57433900346688,1.75871501699808,-0.895164360485243,0.370699233243819,0.998097287623391
"1098","Smp_333910",1.61669090751773,-1.70346260030952,1.3182828193054,-1.29218296359735,0.196293790108748,0.998097287623391
"1099","Smp_334000",0.938250026042591,0.428995574725826,1.67549251668624,0.256041474643102,0.797918812291765,0.998097287623391
"1100","Smp_334080",6.08259569314131,-0.0189109766992244,0.714517242152676,-0.0264667884602056,0.978885023283818,0.998097287623391
"1101","Smp_334300",1.12789391396028,-1.12480717205775,1.56108226332529,-0.720530364403589,0.471198511213514,0.998097287623391
"1102","Smp_334555",1.34058871273694,-0.938810682753889,1.54203276344707,-0.60881370682116,0.542647927212396,0.998097287623391
"1103","Smp_334740",1.19942471829833,-0.923712603865763,1.51206722871241,-0.610893871863321,0.54126984208093,0.998097287623391
"1104","Smp_334750",1.8937623713512,-1.21561030656685,1.24043617734242,-0.979986176452254,0.327092942267158,0.998097287623391
"1105","Smp_334940",4.39931748259331,-0.266772696670745,0.943040387081869,-0.282885760064044,0.777264410748857,0.998097287623391
"1106","Smp_335040",30.7872948356937,-0.444502632526355,0.406149590085213,-1.09443082888031,0.273766069111432,0.998097287623391
"1107","Smp_335050",3.60557031807187,1.02598765881087,0.927510222726583,1.10617396301552,0.268651230139311,0.998097287623391
"1108","Smp_335380",1.39164244180708,0.0251461838723098,1.39739556317907,0.0179950362910143,0.985642813237049,0.998097287623391
"1109","Smp_335460",10.9927533220638,-1.29731618121436,0.711505147147392,-1.82334054281355,0.0682518294268944,0.998097287623391
"1110","Smp_335470",10.9240330903925,-1.28450839203291,0.719100821192779,-1.78627023384883,0.0740555140245514,0.998097287623391
"1111","Smp_335480",9.38558514043178,-1.35112349695799,0.747108111993997,-1.80847119080517,0.0705331966818475,0.998097287623391
"1112","Smp_335490",6.52380347210185,-1.24187629671431,0.784322370441793,-1.58337482585736,0.113336057309465,0.998097287623391
"1113","Smp_335510",12.6377363428582,-1.20272917972296,0.694194719276526,-1.73255305222779,0.0831751398716955,0.998097287623391
"1114","Smp_335620",4.50696295218663,0.65132202810884,0.919573265754127,0.708287259280751,0.478766887457259,0.998097287623391
"1115","Smp_335675",2.11564223998851,0.0929309735182712,1.21716547652259,0.0763503199119422,0.939140393140641,0.998097287623391
"1116","Smp_335800",6.90531231917558,-0.310510933701315,0.704052923061094,-0.441033512582079,0.659188735711884,0.998097287623391
"1117","Smp_335930",1.90831112277166,3.32696864147182,1.44961017883154,2.29507814587335,0.0217286462643864,0.998097287623391
"1118","Smp_335990",4.43133282999035,0.73830865536706,0.904424265261164,0.816329994368146,0.414311423799838,0.998097287623391
"1119","Smp_336130",1.13943446356632,-0.437036516380088,1.47368541533196,-0.296560250806067,0.766802261531329,0.998097287623391
"1120","Smp_336250",4.86096479030359,1.06336974715864,0.870289971894024,1.22185683105645,0.221761772736216,0.998097287623391
"1121","Smp_336360",1.35862658697147,0.486250783004963,1.57971620961597,0.307808946977364,0.758227713218895,0.998097287623391
"1122","Smp_336660",17.4065129173661,-0.851087087402008,0.47095989537418,-1.80713282757509,0.0707415712858536,0.998097287623391
"1123","Smp_336700",1.26812737481445,1.55887366059404,1.47330830662698,1.05807701862685,0.290020330745563,0.998097287623391
"1124","Smp_336710",1.45498546645074,0.264400528869053,1.38370825433725,0.191081124247316,0.848462035829427,0.998097287623391
"1125","Smp_336770",2.22527470889353,0.388000968392303,1.17723768172411,0.329585923399988,0.741712860326536,0.998097287623391
"1126","Smp_336880",1.16989058025352,1.64757932660434,1.49668701390914,1.10081754654976,0.270976073462442,0.998097287623391
"1127","Smp_337020",1.7768591069555,0.432707952983986,1.19401207479542,0.362398305777707,0.717054405375786,0.998097287623391
"1128","Smp_337030",1.89383805403409,0.241172493570232,1.17522074861148,0.2052146321065,0.837404437954099,0.998097287623391
"1129","Smp_337100",11.2942081934671,-0.0261053999497681,0.583810932259464,-0.0447155037825946,0.964334075827441,0.998097287623391
"1130","Smp_337130",2.78466991780831,2.38321813724891,1.0559418442682,2.25695965188362,0.0240105960674545,0.998097287623391
"1131","Smp_337140",0.94854724201517,-0.780885467995599,1.65384643663601,-0.472163225495078,0.6368102863177,0.998097287623391
"1132","Smp_337240",0.990009279376361,0.0645367537927421,1.55190641646596,0.0415854674663351,0.966829158502176,0.998097287623391
"1133","Smp_337250",2.29001542341385,1.27273377862977,1.2522092141707,1.01639068314368,0.309443380533078,0.998097287623391
"1134","Smp_337330",2.8893617259484,0.944323550688958,1.09990436999877,0.858550594439421,0.390588505621222,0.998097287623391
"1135","Smp_337340",1.16336880248664,-2.6451062084083,1.64887458778945,-1.60418883764498,0.108672434433142,0.998097287623391
"1136","Smp_337770",1.00199400022365,-0.0281350165241463,1.54386630962917,-0.0182237389006203,0.985460364875642,0.998097287623391
"1137","Smp_337820",5.76387455732432,2.11809507515513,0.774624219455605,2.73435173075752,0.00625032378826819,0.998097287623391
"1138","Smp_340100",0.989517691339235,-0.0293186541716773,1.67039779203396,-0.017551899500524,0.985996329396004,0.998097287623391
"1139","Smp_340110",5.33756284366341,-0.530849587549157,0.745495594413239,-0.712076089419381,0.476417659732221,0.998097287623391
"1140","Smp_340140",2.04464266330117,1.42228863711509,1.21672936966636,1.16894411573635,0.242426147765541,0.998097287623391
"1141","Smp_340300",3.2467423092375,2.45557915362004,1.1710931441565,2.09682651279519,0.0360089356981196,0.998097287623391
"1142","Smp_340320",0.951409155315326,-3.18667894468215,1.68847874656949,-1.8873077029584,0.0591189509858919,0.998097287623391
"1143","Smp_340360",1.64920553210667,-0.686325525356966,1.23935192288594,-0.553777754875948,0.579730954090831,0.998097287623391
"1144","Smp_340370",1.61708008818526,-0.759360913913656,1.29495394961004,-0.586399936570973,0.557606786926237,0.998097287623391
"1145","Smp_340420",1.65004959682609,0.946556298600289,1.29550270680626,0.730647874085719,0.464994262104581,0.998097287623391
"1146","Smp_340440",13.7946593317081,-0.6027867632046,0.611504104248694,-0.985744427578611,0.324258542183258,0.998097287623391
"1147","Smp_340470",1.15729592410828,-1.91603963954188,1.64440045269093,-1.16519041113522,0.243941926172813,0.998097287623391
"1148","Smp_340510",1.70662298155956,-0.443952408570981,1.22859112281667,-0.361350819101781,0.717837208275648,0.998097287623391
"1149","Smp_340520",1.19293213896683,1.72374103908832,1.47482886636352,1.16877359699268,0.242494860762045,0.998097287623391
"1150","Smp_340590",1.22217726128924,-0.42097263692891,1.53953908363395,-0.273440694948282,0.784514474212829,0.998097287623391
"1151","Smp_340630",1.80469373349129,-0.851177483886496,1.24276788913662,-0.684904632093312,0.493404102829404,0.998097287623391
"1152","Smp_340650",1.51861417032571,0.58110212405731,1.34457027445406,0.432184271136928,0.665607490156789,0.998097287623391
"1153","Smp_340670",7.29785700015335,0.32808499515619,0.676818517379471,0.484745890857834,0.627856609366715,0.998097287623391
"1154","Smp_340700",25.096014971354,1.31911552316911,0.439482469863055,3.00152022805404,0.00268635190844536,0.717518674967164
"1155","Smp_340800",1.6176888585999,-1.18610661924757,1.34063942116153,-0.884732017069826,0.376301183173534,0.998097287623391
"1156","Smp_340900",6.75745406502391,1.71892887108289,0.787490328004196,2.18279362927456,0.0290510110502003,0.998097287623391
"1157","Smp_340960",2.74781111401482,-0.905345801306463,0.976941241622779,-0.926714691461495,0.354074687585005,0.998097287623391
"1158","Smp_341020",1.52334113340129,0.33076681531219,1.39670759356128,0.236818942516674,0.81279725551298,0.998097287623391
"1159","Smp_341080",3.81076655901418,2.6788670584178,1.02573104221781,2.61166616604058,0.00901021894493074,0.998097287623391
"1160","Smp_341180",2.46648821098652,0.10335429132173,1.039684779268,0.0994092569042878,0.920813333225177,0.998097287623391
"1161","Smp_341240",1.67504781787267,0.00881301617082856,1.36357101465159,0.00646318825798772,0.994843157778039,0.999321442468903
"1162","Smp_341490",5.26026750655322,-1.08074170831917,0.82685422621728,-1.30705228812023,0.191194953785286,0.998097287623391
"1163","Smp_341530",1.33191672053525,1.13844426829203,1.3781503051669,0.82606684047729,0.408766176615157,0.998097287623391
"1164","Smp_341680",1.61070991800488,0.560978938127479,1.33651438159183,0.419732810850368,0.674680653092335,0.998097287623391
"1165","Smp_341840",1.34794019033136,0.450630131346432,1.58184734252943,0.28487586585053,0.775739246460981,0.998097287623391
"1166","Smp_341860",2.59861564879258,0.200946155221734,1.03011542083886,0.195071495054501,0.845336977530508,0.998097287623391
"1167","Smp_341930",0.97042639834044,0.0131108398732151,1.66921250369209,0.00785450614838767,0.99373307524938,0.999321442468903
"1168","Smp_342060",3.24214645435131,0.629481279862856,1.03553367063438,0.607881035367233,0.543266378458056,0.998097287623391
"1169","Smp_342090",0.825845436929446,0.139644944360541,1.76446516333594,0.0791429308224627,0.936918936724797,0.998097287623391
"1170","Smp_342160",3.18777786099975,0.593037077743227,0.930167762141147,0.637559268209982,0.523760617386448,0.998097287623391
"1171","Smp_342170",1.80138797901299,0.546002070921145,1.22476136445728,0.445802820668735,0.655739684128563,0.998097287623391
"1172","Smp_342190",1.51895616514565,-0.544782963386801,1.28370223831831,-0.424384212417113,0.671285632592538,0.998097287623391
"1173","Smp_342330",1.34260311717536,1.14998441950641,1.35561494658554,0.848311994790955,0.396264239260532,0.998097287623391
"1174","Smp_342360",1.06451893754933,-0.28009669301175,1.5727245298789,-0.178096473788272,0.858647211273436,0.998097287623391
"1175","Smp_342570",0.930493704197063,-1.69491715670038,1.66348014640978,-1.01889833813674,0.308251232759123,0.998097287623391
"1176","Smp_342800",8.78040919504008,-1.04286271364398,0.60155209585594,-1.73361994884268,0.0829855385261495,0.998097287623391
"1177","Smp_342840",9.75128209319455,-0.131149237517525,0.564030483601541,-0.232521541531033,0.816132957930107,0.998097287623391
"1178","Smp_342860",7.31157901374611,-0.654810216333641,0.678036156961262,-0.965745277166763,0.334171657237178,0.998097287623391
"1179","Smp_343120",2.05115215111708,1.03540436428615,1.31152075454575,0.789468531624391,0.429838215028935,0.998097287623391
"1180","Smp_343150",1.64781551334055,1.81204252981369,1.34486503163611,1.34737872365469,0.177858289421166,0.998097287623391
"1181","Smp_343220",4.55646829611548,-1.04534263725363,0.879226266120048,-1.18893472310221,0.234465354961005,0.998097287623391
"1182","Smp_343250",0.986353585931011,1.24888994405112,1.54325003204892,0.809259626188385,0.418365824134043,0.998097287623391
"1183","Smp_343350",3.28357738062581,0.0647288481348891,0.875193676191019,0.0739594559419113,0.941042646336837,0.998097287623391
"1184","Smp_343430",1.84372284639666,-0.508462303097935,1.39491482213474,-0.364511363009104,0.715476190155387,0.998097287623391
"1185","Smp_343480",3.26312940575813,1.69856265470871,1.0344659221782,1.64197062299759,0.100596092346711,0.998097287623391
"1186","Smp_343490",1.1372722791389,0.480302012307473,1.49193982602147,0.321931222647421,0.747504799062301,0.998097287623391
"1187","Smp_343560",11.7402366204832,-0.153959698581577,0.555841612110717,-0.276984837455656,0.781791748787909,0.998097287623391
"1188","Smp_343610",1.05163064635851,-0.826758786466315,1.54983899846865,-0.533448175767425,0.593723376299138,0.998097287623391
"1189","Smp_343640",1.25702250101792,-2.10387986211616,1.49344192660081,-1.40874567979001,0.158910382439855,0.998097287623391
"1190","Smp_343760",6.56982054054329,-0.535152750734758,0.718329685728063,-0.744996011396012,0.456274131118643,0.998097287623391
"1191","Smp_343770",1.46277302803338,-0.69721342842944,1.27203523562986,-0.548108581350898,0.583617348620794,0.998097287623391
"1192","Smp_343790",1.55762231254941,0.746203884191642,1.4017114743494,0.532351983875988,0.594482234472128,0.998097287623391
"1193","Smp_343840",2.60563364948944,0.436134339721006,0.993483775124639,0.438994929400121,0.660665210428665,0.998097287623391
"1194","Smp_343900",1.58812380077634,2.5142769265299,1.48752891582598,1.6902373458292,0.0909825562658988,0.998097287623391
