gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_200380,3.195923687839409,0.12993033278036045,1.1161938774628402,0.1164048069101562,0.9073317259310014,0.9980972876233909
Smp_200410,1.288060299090198,-0.40178269927373317,1.43933804888545,-0.27914408264608387,0.7801342540673524,0.9980972876233909
Smp_200820,63.186893270833814,-0.946775770232862,0.42786180492899484,-2.212807404928287,0.026910926552093234,0.9980972876233909
Smp_200840,93.8330942033844,-0.8543969672626804,0.36278868258117103,-2.355081644729962,0.01851863637107758,0.9980972876233909
Smp_200850,2.1543167549807904,-0.00646299878191022,1.0849018499658576,-0.005957219800218438,0.9952468544097556,0.9993214424689034
Smp_201220,1.0226275804909766,1.2176093545841047,1.4877544357087706,0.8184209203880021,0.4131168800570441,0.9980972876233909
Smp_201700,3.3555338080714376,1.2830761638987498,1.1253378190190464,1.1401697714355707,0.25421557854484755,0.9980972876233909
Smp_201810,2.587858847443848,1.9617794105806785,1.0719351592783184,1.8301288035942853,0.06723068078240656,0.9980972876233909
Smp_202400,1.0832701472998365,-0.8441684350617992,1.6090272413395936,-0.5246452100829491,0.5998298519786405,0.9980972876233909
Smp_202580,14.769748054980308,0.4780320930112712,0.5732649513233454,0.8338763636391249,0.4043506578236536,0.9980972876233909
Smp_202680,1.2085986802050426,2.1867819934925947,1.6282806456313683,1.3430006672127868,0.1792717577994953,0.9980972876233909
Smp_203280,1.7671312712326368,-0.5424792446669,1.1869173949582172,-0.45704886201115685,0.6476359254173675,0.9980972876233909
Smp_203630,1.1814599934876977,-0.7313734188502239,1.4319655352117597,-0.5107479201600115,0.6095275810488139,0.9980972876233909
Smp_203635,14.532214265099807,0.40517617233428094,0.6168237437529247,0.6568751226551008,0.511261215463928,0.9980972876233909
Smp_204940,8.114594372219644,-0.4071938386557744,0.6543181048569858,-0.6223178537063019,0.5337328837350307,0.9980972876233909
Smp_205560,3.210347383947353,-0.04387451746071086,1.0828588650724484,-0.04051729996944287,0.9676807149851154,0.9980972876233909
