"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_019690",2.22855452394533,1.32332214395358,2.53508239324987,2.29749697177249,3.28468657367714,3.41508780103205,1.32332214395358,2.28927573067397
"Smp_019730",2.58411291871707,1.32332214395358,3.32094489093741,2.67711666958055,3.28468657367714,2.32280028561463,1.32332214395358,2.66605639811747
"Smp_019750",1.32332214395358,2.82045453237948,2.53508239324987,2.29749697177249,1.32332214395358,2.71110580789971,1.32332214395358,2.28927573067397
"Smp_019790",1.32332214395358,1.32332214395358,1.32332214395358,2.29749697177249,2.75948036268294,2.32280028561463,1.32332214395358,2.94163939369821
"Smp_019820",2.58411291871707,1.32332214395358,1.32332214395358,2.29749697177249,2.75948036268294,2.53603444478617,1.32332214395358,2.49603713596772
"Smp_019950",2.22855452394533,1.32332214395358,2.53508239324987,1.32332214395358,1.32332214395358,2.99431447354255,1.32332214395358,2.28927573067397
"Smp_020060",2.42343037872152,1.32332214395358,2.53508239324987,2.01858193803416,1.32332214395358,1.32332214395358,1.32332214395358,2.66605639811747
"Smp_020550",2.22855452394533,2.82045453237948,1.32332214395358,2.29749697177249,1.32332214395358,2.86152778471089,3.4362340023329,2.94163939369821
"Smp_020590",4.84342580321112,4.03607900542137,4.43024136431531,4.83214546488784,5.41068129869375,4.47384783339722,4.92560321390408,5.41615999750148
"Smp_020920",1.32332214395358,1.32332214395358,2.99306309508435,1.32332214395358,2.75948036268294,2.32280028561463,1.32332214395358,2.28927573067397
"Smp_021040",1.96857861100887,2.82045453237948,2.787746359141,2.01858193803416,1.32332214395358,2.86152778471089,1.32332214395358,2.28927573067397
"Smp_021140",2.84548596773908,1.32332214395358,1.32332214395358,2.67711666958055,2.75948036268294,2.99431447354255,1.32332214395358,1.32332214395358
"Smp_021170",2.22855452394533,1.32332214395358,2.19237669628453,2.29749697177249,1.32332214395358,1.32332214395358,1.32332214395358,2.8123412652609
"Smp_021340",1.32332214395358,2.82045453237948,2.53508239324987,2.67711666958055,1.32332214395358,2.32280028561463,1.32332214395358,2.28927573067397
"Smp_021370",2.22855452394533,1.32332214395358,2.53508239324987,2.67711666958055,1.32332214395358,2.71110580789971,1.32332214395358,2.28927573067397
"Smp_021730",2.22855452394533,1.32332214395358,2.53508239324987,2.67711666958055,2.75948036268294,3.41508780103205,1.32332214395358,2.28927573067397
"Smp_021960",3.15064561509589,2.40461259395402,3.16787394426628,2.82442327255688,3.28468657367714,2.53603444478617,2.87817862181181,3.05800078528165
"Smp_022660",3.05735342553861,1.32332214395358,2.99306309508435,2.67711666958055,3.94139344729849,3.41508780103205,3.4362340023329,3.51649287474778
"Smp_023170",1.32332214395358,2.82045453237948,3.58114171538273,2.67711666958055,2.75948036268294,4.29901972037706,1.32332214395358,2.94163939369821
"Smp_023360",2.72270732100947,1.32332214395358,2.53508239324987,1.32332214395358,1.32332214395358,3.22238683125624,1.32332214395358,2.66605639811747
"Smp_023470",2.58411291871707,1.32332214395358,2.99306309508435,2.82442327255688,3.28468657367714,2.71110580789971,1.32332214395358,2.28927573067397
"Smp_024030",3.93392633307953,4.16269369850287,4.5517913734026,4.37156014878919,4.47362159783683,4.29901972037706,3.4362340023329,3.79370539176909
"Smp_024110",2.58411291871707,1.32332214395358,1.32332214395358,2.67711666958055,1.32332214395358,2.32280028561463,1.32332214395358,2.94163939369821
