88812
2362101	2362692	2	32	37
2363844	2364120	2	32	37
2365861	2365960	2	32	37
2368862	2369008	2	32	37
2371493	2371786	2	32	37
2373947	2375439	2	32	37
2377018	2377606	2	32	37
2379272	2379317	2	32	37
2381242	2381271	2	32	37
2395970	2396263	1	33	38
2397691	2397860	1	33	38
2397895	2397984	1	33	38
2400113	2400325	1	33	38
2404696	2404779	1	33	38
2409972	2410284	1	33	38
2411058	2411182	1	33	38
2417422	2417659	1	33	38
2419549	2419784	1	33	38
2428450	2431072	1	34	39
2431117	2431259	1	34	39
2431295	2431451	1	34	39
2431487	2431613	1	34	39
2434233	2434343	1	34	39
2435591	2436070	1	34	39
2458077	2458195	1	35	40
2470135	2470322	1	35	40
2472715	2473647	1	35	40
2477526	2477567	1	35	40
2490157	2490308	1	35	40
2498923	2499671	1	35	40
2503017	2503222	2	36	41
2505865	2505933	2	36	41
2507956	2508182	2	36	41
2510315	2510509	2	36	41
2511518	2511629	2	36	41
2511665	2511732	2	36	41
2511772	2511879	2	36	41
2511928	2511987	2	36	41
2512023	2512153	2	36	41
2538097	2538144	1	37	42
2538180	2538277	1	37	42
2538311	2538447	1	37	42
2538483	2538594	1	37	42
2538629	2538718	1	37	42
2539973	2540122	1	37	42
2541672	2542222	2	38	43
2541672	2542222	2	38	44
2547139	2547150	2	38	43
2549125	2549313	2	38	43
2549125	2549313	2	38	44
2550685	2550892	2	38	43
2550685	2550892	2	38	44
2552309	2552488	2	38	43
2552309	2552488	2	38	44
2554396	2554817	2	38	43
2554396	2554817	2	38	44
2556695	2556934	2	38	43
2556695	2556934	2	38	44
2557943	2558246	2	38	43
2557943	2558246	2	38	44
2562335	2562486	2	38	43
2562335	2562486	2	38	44
2565746	2565904	2	38	43
2565746	2565904	2	38	44
2572090	2572167	2	38	43
2572090	2572167	2	38	44
2574773	2574913	2	38	43
2574773	2574913	2	38	44
2575904	2578473	2	38	43
2575904	2578473	2	38	44
2584927	2585011	1	39	45
2585046	2585144	1	39	45
2585184	2585304	1	39	45
2585336	2585410	1	39	45
2585446	2585512	1	39	45
2589212	2589578	1	39	45
2589774	2590346	2	40	46
2593602	2593871	2	40	46
2595770	2596453	2	40	46
2597233	2597711	2	40	46
2603072	2603625	2	40	46
2608393	2608517	2	40	46
2611043	2611092	2	40	46
2613811	2614434	2	40	46
2618943	2619092	2	40	46
2630000	2630216	2	40	46
2633488	2633577	2	40	46
2638232	2638315	2	40	46
2644178	2644228	2	40	46
2647185	2647466	2	40	46
2661295	2661625	2	40	46
2733117	2733152	1	41	47
2733187	2733268	1	41	47
2733501	2733733	1	41	47
2742387	2742434	1	42	48
2742474	2742612	1	42	48
2742786	2743152	1	42	48
2766744	2766809	1	43	49
2770954	2771097	1	43	49
2785809	2785871	1	43	49
2795399	2795543	1	43	49
2801272	2801468	1	43	49
2811941	2812158	1	43	49
2814933	2815147	1	43	49
2820717	2820856	1	43	49
2825272	2825512	1	43	49
2827890	2828148	1	43	49
2833903	2834260	1	43	49
2838391	2838651	2	44	50
2839486	2839684	2	44	50
2839719	2839953	2	44	50
2859387	2861946	2	45	51
2871653	2872185	2	45	51
2880892	2881749	2	45	51
2891936	2891956	2	45	51
2897468	2897665	2	45	51
2898439	2898702	2	45	51
2901607	2901660	2	45	51
2902057	2902135	2	45	51
2913843	2914211	2	45	51
2916017	2916116	2	45	51
2924421	2924540	2	45	51
2926312	2926548	2	45	51
2927858	2927985	2	45	51
2937541	2937606	2	45	51
2941013	2941061	2	45	51
2945191	2945244	2	45	51
2946828	2947084	2	45	51
2951009	2951116	2	45	51
3087512	3087701	1	46	52
3093428	3093759	1	46	52
3155465	3156216	2	47	53
3159726	3159964	2	47	53
3164159	3164235	2	47	53
3165482	3165763	2	47	53
3167339	3167482	2	47	53
3167518	3167639	2	47	53
3177718	3177938	1	48	54
3177977	3178093	1	48	54
3178702	3178892	1	48	54
3179806	3180223	1	48	54
3187570	3187897	1	48	54
3189207	3189607	1	48	54
3190202	3190285	1	48	54
3194141	3194347	1	48	54
3197410	3197739	1	48	54
3202751	3202986	1	48	54
3204688	3205169	1	48	54
3207366	3207563	1	48	54
3208775	3209115	1	48	54
3212851	3212919	1	48	54
3215681	3215779	1	48	54
3219245	3219462	1	48	54
3221623	3221692	1	48	54
3227137	3227415	1	48	54
3228615	3229102	1	48	54
3234073	3234238	1	48	54
3241247	3241639	1	48	54
3244319	3244828	1	48	54
3247024	3247141	1	48	54
3248425	3248478	1	48	54
3257118	3257420	1	48	54
3260271	3260792	1	48	54
3261784	3262143	1	48	54
3263359	3263518	1	48	54
3264229	3264543	1	48	54
3265575	3265628	1	48	54
3266781	3266956	1	48	54
3267934	3268022	1	48	54
3269578	3269724	1	48	54
3270951	3271454	1	48	54
3274613	3274968	1	48	54
3280760	3280872	1	48	54
3282438	3282449	1	48	54
3286943	3287052	1	48	54
3290939	3291175	1	48	54
3294006	3294188	1	48	54
3295650	3295770	1	48	54
3298264	3298451	1	48	54
3299683	3299752	1	48	54
3303519	3303813	1	48	54
3305857	3305995	1	48	54
3307975	3308861	1	48	54
3311285	3312785	2	49	55
3316932	3317006	2	49	55
3318704	3318810	2	49	55
3322227	3322301	2	49	55
3324680	3324877	2	49	55
3328732	3328832	2	49	55
3334218	3334432	2	49	55
3337263	3337552	2	49	55
3338003	3338153	2	49	55
3339887	3340135	2	49	55
3346743	3347002	2	49	55
3353051	3353493	2	49	55
3358897	3359140	2	49	55
3371807	3374322	1	50	56
3374361	3374423	1	50	56
3374470	3374552	1	50	56
3375446	3375538	1	50	56
3376892	3376964	1	50	56
3377547	3377750	1	50	56
3378592	3378804	1	50	56
3380113	3380217	1	50	56
3380278	3381081	2	51	57
3384272	3384344	2	51	57
3384381	3384391	2	51	57
3384433	3384592	2	51	57
3384628	3384823	2	51	57
3402467	3404804	1	52	58
3405583	3405741	1	52	58
3407812	3407883	1	52	58
3408765	3408873	1	52	58
3410037	3410216	1	52	58
3412144	3412231	1	52	58
3414790	3415094	1	52	58
3417577	3417640	1	52	58
3419776	3420711	1	52	58
3423008	3423238	1	52	58
3424895	3425109	1	52	58
3427568	3428285	1	52	58
3429479	3429580	1	52	58
3432305	3432800	1	52	58
3434235	3434365	1	52	58
3436027	3436676	1	52	58
3443043	3443273	1	52	58
3446017	3446158	1	52	58
3448599	3448989	1	52	58
3451496	3451614	1	52	58
3453729	3453961	1	52	58
3455689	3456394	1	52	58
3460002	3460184	2	53	59
3461690	3461854	2	53	59
3463858	3464043	2	53	59
3464081	3464243	2	53	59
3464277	3464416	2	53	59
3464453	3464608	2	53	59
3465823	3465962	2	53	59
3474617	3474697	1	54	60
3479864	3480436	1	54	60
3507154	3507563	1	54	60
3511431	3512643	1	54	60
3515195	3517485	1	54	60
3593247	3593493	1	55	61
3593247	3593493	1	55	62
3594856	3595089	1	55	61
3598047	3598398	1	55	61
3598047	3598398	1	55	62
3600719	3601271	1	55	61
3600719	3601271	1	55	62
3609309	3609644	1	56	63
3632837	3632880	1	57	64
3634292	3634412	1	57	64
3635569	3635613	1	57	64
3635676	3635745	1	57	64
3636121	3636188	1	57	64
3636811	3636924	1	57	64
3637308	3637356	1	57	64
3638243	3638320	1	57	64
3638921	3639271	1	57	64
3735825	3736241	2	58	65
3737119	3737467	2	58	65
3737752	3737985	2	58	65
3738372	3738544	2	58	65
3755433	3755718	1	59	66
3756268	3756425	1	60	67
3756806	3756854	1	60	67
3757823	3757900	1	60	67
3758508	3758635	1	60	67
3777640	3777756	2	61	68
3778344	3778421	2	61	68
3779369	3779417	2	61	68
3779798	3779937	2	61	68
3794811	3794888	2	62	69
3795836	3795883	2	62	69
3796264	3796403	2	62	69
3807233	3807463	2	63	70
3831753	3831869	2	64	71
3832457	3832534	2	64	71
3833467	3833515	2	64	71
3833896	3834035	2	64	71
3896818	3897283	2	65	72
3898161	3898509	2	65	72
3898815	3899048	2	65	72
3899419	3899576	2	65	72
3951340	3952254	1	66	73
3954203	3954668	1	66	73
3957511	3957820	2	67	74
3957511	3957820	2	67	75
3959550	3959731	2	67	74
3959550	3959731	2	67	75
3959779	3964976	2	67	74
3964934	3964976	2	67	75
3973641	3974421	2	68	76
3977137	3977208	2	68	76
3981468	3981516	2	68	76
3986709	3986825	2	68	76
3988373	3988440	2	68	76
3991962	3992034	2	68	76
3995424	3995470	2	68	76
3996294	3996417	2	68	76
3997643	3997707	2	68	76
3998222	3998266	2	68	76
4013008	4014302	2	69	77
4013008	4014302	2	69	78
4013008	4014302	2	69	79
4014395	4014415	2	69	77
4014395	4014415	2	69	79
4015248	4015298	2	69	77
4015248	4015298	2	69	78
4015248	4015298	2	69	79
4021309	4021366	2	69	77
4021309	4021366	2	69	78
4027274	4027326	2	69	79
4030096	4030409	2	70	80
4034239	4034394	2	70	80
4036914	4036988	2	70	80
4040900	4041072	2	70	80
4048850	4049166	2	70	80
4065097	4066448	2	71	81
4067736	4067882	2	71	81
4068965	4069356	2	71	81
4074012	4074519	2	71	81
4076386	4076541	2	71	81
4079928	4080155	2	71	81
4081724	4082093	2	71	81
4092374	4092615	2	71	81
4096640	4097050	2	71	81
4098612	4098670	2	71	81
4105301	4106335	2	72	82
4108846	4108949	2	72	82
4110658	4110796	2	72	82
4113036	4113866	2	72	82
4114919	4115734	2	72	82
4119938	4120064	2	72	82
4126434	4126786	2	72	82
4135757	4136322	2	72	82
4142833	4142889	2	72	82
4143918	4144217	2	72	82
4146646	4147095	2	72	82
4149075	4149309	2	72	82
4150547	4150652	2	72	82
4151537	4151644	2	72	82
4152875	4153415	2	72	82
4158456	4158614	1	73	83
4158896	4159051	2	72	82
4159031	4159264	1	73	83
4159091	4159199	2	72	82
4159596	4159952	1	73	83
4159726	4159765	2	72	82
4159807	4159839	2	72	82
4159879	4159971	2	72	82
4160012	4160069	2	72	82
4161120	4161585	1	73	83
4167887	4173841	1	74	84
4176579	4177846	1	74	84
4204723	4204800	1	75	85
4204723	4204800	1	75	86
4208885	4208937	1	75	85
4209003	4209053	1	75	85
4209096	4209160	1	75	85
4209218	4209271	1	75	85
4210458	4210548	1	75	85
4214614	4214844	1	75	85
4216682	4216729	1	75	85
4218241	4218712	1	75	85
4224409	4224461	1	75	86
4224527	4224577	1	75	86
4224620	4224684	1	75	86
4227594	4227684	1	75	86
4232725	4233185	1	75	86
4246146	4246281	1	76	87
4246619	4246671	1	76	87
4246729	4246779	1	76	87
4246829	4246893	1	76	87
4246951	4247004	1	76	87
4247473	4247563	1	76	87
4248776	4249010	1	76	87
4250848	4250891	1	76	87
4252403	4252858	1	76	87
4265475	4266100	2	77	88
4272535	4272588	2	77	88
4275360	4275550	2	77	88
4275588	4275817	2	77	88
4275852	4275953	2	77	88
4278987	4279260	1	78	89
4279299	4279373	1	78	89
4281043	4281200	1	78	89
4282058	4282196	1	78	89
4287643	4287814	1	78	89
4290885	4291029	1	78	89
4293311	4293590	1	78	89
4296857	4297140	2	79	90
4303289	4303695	2	79	90
4305253	4305345	2	79	90
4307300	4307380	2	79	90
4308147	4308233	2	79	90
4309548	4309634	2	79	90
4311133	4311219	2	79	90
4312850	4312936	2	79	90
4314330	4314416	2	79	90
4317186	4317272	2	79	90
4319504	4319590	2	79	90
4321486	4321572	2	79	90
4323053	4323139	2	79	90
4324269	4324355	2	79	90
4327066	4327152	2	79	90
4329077	4329163	2	79	90
4331082	4331168	2	79	90
4332550	4332636	2	79	90
4334855	4334941	2	79	90
4335805	4335957	2	79	90
4338363	4338453	2	79	90
4341229	4341422	2	79	90
4345567	4345699	1	80	91
4345740	4345919	1	80	91
4345965	4346168	1	80	91
4350461	4350565	1	80	91
4355214	4355297	1	80	91
4359650	4359735	1	80	91
4362371	4362461	1	80	91
4365620	4365694	1	80	91
4366948	4367097	1	80	91
4371053	4371181	1	80	91
4374228	4374510	1	80	91
4376637	4376838	1	80	91
4378865	4378965	1	80	91
4380750	4381115	1	80	91
4384326	4384699	1	80	91
4386384	4386632	1	80	91
4388637	4388795	1	80	91
4390453	4390602	1	80	91
4401688	4401950	1	81	92
4404134	4404515	1	81	92
4406135	4406600	1	82	93
4408507	4408687	1	82	93
4409851	4410109	1	82	93
4411873	4412069	1	82	93
4413090	4413415	1	82	93
4415922	4418435	2	83	94
4422545	4422914	2	83	94
4430717	4430897	2	83	94
4432851	4433012	2	83	94
4436143	4436247	2	83	94
4438288	4438340	2	83	94
4440282	4440766	2	83	94
4447290	4447919	2	83	94
4450144	4451008	2	83	94
4454484	4455828	2	83	94
4461247	4462216	2	83	94
4463262	4464557	2	83	94
4466540	4467345	2	83	94
4488086	4488648	2	83	94
4510531	4510637	2	83	94
4514831	4525433	2	83	94
4542618	4543596	2	84	95
4542618	4543596	2	84	96
4542618	4543596	2	84	97
4542618	4543596	2	84	98
4542618	4543596	2	84	99
4544870	4544960	2	84	95
4544870	4544960	2	84	96
4544870	4544960	2	84	97
4544870	4544960	2	84	98
4544870	4544960	2	84	99
4548118	4548374	2	84	95
4548118	4548374	2	84	96
4548118	4548374	2	84	97
4548118	4548374	2	84	98
4548118	4548374	2	84	99
4549074	4549126	2	84	95
4549074	4549126	2	84	96
4549074	4549126	2	84	97
4549074	4549126	2	84	98
4549074	4549126	2	84	99
4550596	4550713	2	84	95
4550596	4550713	2	84	96
4550596	4550713	2	84	97
4550596	4550713	2	84	98
4550596	4550713	2	84	99
4553273	4553465	2	84	95
4553273	4553465	2	84	96
4553273	4553465	2	84	97
4553273	4553465	2	84	98
4553273	4553465	2	84	99
4554608	4554741	2	84	95
4554608	4554741	2	84	96
4554608	4554741	2	84	97
4554608	4554741	2	84	98
4554608	4554741	2	84	99
4556516	4556639	2	84	95
4556516	4556639	2	84	96
4556516	4556639	2	84	97
4556516	4556639	2	84	98
4556516	4556639	2	84	99
4559425	4559522	2	84	95
4559425	4559522	2	84	96
4559425	4559522	2	84	97
4559425	4559522	2	84	98
4559425	4559522	2	84	99
4561773	4561864	2	84	95
4561773	4561864	2	84	96
4561773	4561864	2	84	97
4561773	4561864	2	84	98
4561773	4561864	2	84	99
4563977	4564049	2	84	95
4563977	4564049	2	84	96
4563977	4564049	2	84	97
4563977	4564049	2	84	98
4563977	4564049	2	84	99
4568048	4568203	2	84	95
4568048	4568203	2	84	96
4568048	4568203	2	84	97
4568048	4568203	2	84	98
4568048	4568203	2	84	99
4570463	4570642	2	84	95
4570463	4570642	2	84	96
4570463	4570642	2	84	97
4570463	4570642	2	84	98
4570463	4570642	2	84	99
4573957	4574167	2	84	95
4573957	4574167	2	84	96
4573957	4574167	2	84	97
4573957	4574167	2	84	98
4573957	4574167	2	84	99
4576108	4576232	2	84	95
4576108	4576232	2	84	96
4576108	4576232	2	84	97
4576108	4576232	2	84	98
4576108	4576232	2	84	99
4578756	4578845	2	84	95
4578756	4578845	2	84	96
4578756	4578845	2	84	97
4578756	4578845	2	84	98
4578756	4578845	2	84	99
4581603	4581755	2	84	95
4581603	4581755	2	84	96
4581603	4581755	2	84	97
4581603	4581755	2	84	98
4581603	4581755	2	84	99
4583658	4583844	2	84	95
4583658	4583844	2	84	96
4583658	4583844	2	84	97
4583658	4583844	2	84	98
4583658	4583844	2	84	99
4584965	4585035	2	84	95
4584965	4585035	2	84	96
4584965	4585035	2	84	97
4584965	4585035	2	84	98
4584965	4585035	2	84	99
4588028	4588160	2	84	95
4588028	4588160	2	84	96
4588028	4588160	2	84	97
4588028	4588160	2	84	98
4588028	4588160	2	84	99
4591310	4591468	2	84	95
4591310	4591468	2	84	96
4591310	4591468	2	84	97
4591310	4591468	2	84	98
4591310	4591468	2	84	99
4595130	4595279	2	84	95
4595130	4595279	2	84	96
4595130	4595279	2	84	97
4595130	4595279	2	84	98
4595130	4595279	2	84	99
4596773	4596947	2	84	95
4596773	4596947	2	84	96
4596773	4596947	2	84	97
4596773	4596947	2	84	98
4596773	4596947	2	84	99
4600310	4600345	2	84	96
4600310	4600345	2	84	97
4600310	4600345	2	84	98
4600310	4600345	2	84	99
4604302	4604376	2	84	95
4604302	4604376	2	84	96
4604302	4604376	2	84	97
4604302	4604376	2	84	98
4604302	4604376	2	84	99
4606608	4606673	2	84	96
4606608	4606676	2	84	95
4606608	4606676	2	84	97
4606608	4606676	2	84	98
4606608	4606676	2	84	99
4607604	4607702	2	84	95
4607604	4607702	2	84	96
4607604	4607702	2	84	97
4607604	4607702	2	84	98
4607604	4607702	2	84	99
4611401	4611796	2	84	99
4611401	4611923	2	84	95
4611401	4611923	2	84	96
4611401	4611923	2	84	97
4611401	4611923	2	84	98
4611845	4611923	2	84	99
4615575	4615697	2	84	95
4615575	4615697	2	84	96
4615575	4615697	2	84	97
4615575	4615697	2	84	98
4615575	4615697	2	84	99
4618838	4618910	2	84	95
4618838	4618910	2	84	96
4618838	4618910	2	84	97
4618838	4618910	2	84	98
4618838	4618910	2	84	99
4620152	4620335	2	84	95
4620152	4620335	2	84	96
4620152	4620335	2	84	97
4620152	4620335	2	84	98
4620152	4620335	2	84	99
4626558	4626605	2	84	95
4626558	4626605	2	84	96
4626558	4626605	2	84	98
4626558	4626605	2	84	99
4661319	4661753	2	84	95
4661319	4661753	2	84	96
4661319	4661753	2	84	97
4661319	4661753	2	84	98
4661319	4661753	2	84	99
4671537	4675858	2	85	100
4677268	4677296	2	85	100
4679306	4679484	2	85	100
4682582	4682651	2	85	100
4684217	4684291	2	85	100
4685663	4685740	2	85	100
4687435	4687512	2	85	100
4691351	4691431	2	85	100
4693631	4694703	2	85	100
4707827	4714631	1	86	101
4717902	4718048	1	86	101
4721867	4722247	1	86	101
4725436	4725722	1	86	101
4727374	4727899	1	86	101
4730713	4731220	1	86	101
4732479	4732716	1	86	101
4735789	4735849	1	86	101
4738471	4738721	1	86	101
4745055	4745226	1	86	101
4747113	4747364	1	86	101
4753334	4753429	1	86	101
4754701	4754808	1	86	101
4757083	4757293	1	86	101
4759434	4759682	1	86	101
4760744	4760795	1	86	101
4762199	4762353	1	86	101
4764257	4764324	1	86	101
4768794	4769171	1	86	101
4773948	4774246	2	87	102
4776165	4776311	2	87	102
4778818	4778961	2	87	102
4781307	4781601	2	87	102
4783152	4783381	2	87	102
4784609	4784961	2	87	102
4790444	4790723	2	87	102
4794190	4794253	2	87	102
4799835	4800204	2	88	103
4801676	4801848	2	88	103
4804385	4804458	2	88	103
4806430	4806755	2	88	103
4808661	4808941	2	88	103
4812480	4812672	2	88	103
4815825	4816013	2	88	103
4817578	4817864	2	88	103
4819602	4819671	2	88	103
4821568	4821891	2	88	103
4823186	4823385	2	88	103
4823893	4824253	2	88	103
4825789	4825919	2	88	103
4826839	4827062	2	88	103
4828917	4829000	2	88	103
4831022	4831113	2	88	103
4832421	4832667	2	88	103
4833310	4833696	2	88	103
4834587	4834738	2	88	103
4834773	4834878	2	88	103
4834918	4835005	2	88	103
4835041	4835272	2	88	103
4835304	4835696	2	88	103
4835733	4835819	2	88	103
4835859	4835959	2	88	103
4842292	4842352	2	88	103
4864988	4865370	1	89	104
4870505	4871395	1	89	104
4876239	4876636	1	89	104
4878481	4878932	1	89	104
4882472	4885452	1	89	104
4895000	4896706	2	90	105
4913448	4913775	2	90	105
4925034	4925903	2	91	106
4951711	4952437	2	92	107
4959145	4959242	2	92	107
4961814	4961912	2	92	107
4964590	4964648	2	92	107
4969446	4969660	2	92	107
4970275	4970387	2	92	107
4970419	4970465	2	92	107
4970498	4970606	2	92	107
4970642	4970853	2	92	107
4991002	4992668	1	93	108
4999678	5000629	1	93	108
5019402	5019483	1	94	109
5019534	5019608	1	94	109
5019645	5019686	1	94	109
5023141	5023189	1	94	109
5026616	5026733	1	94	109
5027626	5027778	1	94	109
5032180	5032324	1	94	109
5034677	5034735	1	94	109
5043223	5044443	1	94	109
5046043	5046424	1	95	110
5049022	5049487	1	95	110
5052270	5052482	1	95	110
5057154	5057306	1	95	110
5060695	5060961	1	95	110
5061674	5061967	1	95	110
5063733	5063876	1	95	110
5065818	5066375	1	95	110
5081888	5082656	1	96	111
5085947	5086413	1	96	111
5088664	5089325	1	96	111
5096697	5097160	1	97	112
5097195	5097347	1	97	112
5100805	5100931	1	97	112
5107152	5107208	1	97	112
5108199	5108416	1	97	112
5119150	5121670	2	98	113
5126598	5127158	2	98	113
5171421	5171984	2	99	114
5174502	5174561	2	99	114
5174878	5174992	2	99	114
5192343	5193092	2	100	115
5194551	5194682	2	100	115
5195760	5195900	2	100	115
5198320	5198746	2	100	115
5202307	5202449	2	100	115
5202896	5203195	2	100	115
5203231	5203528	2	100	115
5232256	5246228	1	101	116
5248239	5248360	1	101	116
5251814	5252102	1	101	116
5275104	5275499	1	102	117
5293394	5293571	2	103	118
5294387	5294491	2	103	118
5303387	5303512	2	103	118
5310078	5310159	2	103	118
5311978	5312141	2	103	118
5313132	5313212	2	103	118
5317313	5317622	2	103	118
5325053	5326084	2	104	119
5325053	5326084	2	104	120
5340814	5340883	2	104	119
5343789	5343958	2	104	119
5343789	5343958	2	104	120
5343995	5344051	2	104	119
5343995	5344051	2	104	120
5344099	5344280	2	104	119
5344099	5344280	2	104	120
5364790	5367493	2	105	121
5369533	5369844	2	105	121
5386502	5386790	1	106	122
5409398	5410145	1	106	122
5426943	5427155	1	106	122
5432599	5432834	1	106	122
5436552	5436782	1	106	122
5443575	5444233	1	106	122
5447854	5448214	1	106	122
5452002	5452956	1	106	122
5453490	5454370	2	107	123
5454464	5454878	2	107	123
5456046	5456268	2	107	123
5456365	5456418	2	107	123
5463905	5466960	2	108	124
5467868	5468663	2	109	125
5470729	5471166	2	109	125
5471216	5471319	2	109	125
