9920
Smp_171040	Smp_171040	protein_coding
Smp_089630	Smp_089630	protein_coding
Smp_089640	Smp_089640	protein_coding
Smp_089650	Smp_089650	protein_coding
Smp_089670	Smp_089670	protein_coding
Smp_171060	Smp_171060	protein_coding
Smp_171070	Smp_171070	protein_coding
Smp_089700	beta-Int1	protein_coding
Smp_171080	Smp_171080	protein_coding
Smp_171090	Smp_171090	protein_coding
Smp_022640	BBC1	protein_coding
Smp_319400	Smp_319400	protein_coding
Smp_092150	Smp_092150	protein_coding
Smp_151640	Smp_151640	protein_coding
Smp_055390	Smp_055390	protein_coding
Smp_055400	Smp_055400	protein_coding
Smp_151650	Smp_151650	protein_coding
Smp_055420	Smp_055420	protein_coding
Smp_151660	Smp_151660	protein_coding
Smp_151670	Smp_151670	protein_coding
Smp_055440	Smp_055440	protein_coding
Smp_055450	Smp_055450	protein_coding
Smp_245120	Smp_245120	protein_coding
Smp_245390	Smp_245390	protein_coding
Smp_334270	Smp_334270	protein_coding
Smp_334350	Smp_334350	protein_coding
Smp_334520	Smp_334520	protein_coding
Smp_334590	Smp_334590	protein_coding
Smp_334660	Smp_334660	protein_coding
Smp_334690	Smp_334690	protein_coding
Smp_319550	Smp_319550	protein_coding
Smp_319560	Smp_319560	protein_coding
Smp_112110	Smp_112110	protein_coding
Smp_335410	Smp_335410	protein_coding
Smp_335420	Smp_335420	protein_coding
Smp_335440	Smp_335440	protein_coding
Smp_335450	Smp_335450	protein_coding
Smp_335430	Smp_335430	protein_coding
Smp_319590	Smp_319590	protein_coding
Smp_167830	Smp_167830	protein_coding
Smp_331680	Smp_331680	protein_coding
Smp_331690	Smp_331690	protein_coding
Smp_331700	Smp_331700	protein_coding
Smp_196600	Smp_196600	protein_coding
Smp_152180	Smp_152180	protein_coding
Smp_152190	Smp_152190	protein_coding
Smp_152200	Smp_152200	protein_coding
Smp_152210	Smp_152210	protein_coding
Smp_200970	Smp_200970	protein_coding
Smp_152220	Smp_152220	protein_coding
Smp_056200	Smp_056200	protein_coding
Smp_152230	Smp_152230	protein_coding
Smp_152260	Smp_152260	protein_coding
Smp_319730	Smp_319730	protein_coding
Smp_152270	Smp_152270	protein_coding
Smp_056240	Smp_056240	protein_coding
Smp_152280	Smp_152280	protein_coding
Smp_056260	Smp_056260	protein_coding
Smp_152290	Smp_152290	protein_coding
Smp_056280	Smp_056280	protein_coding
Smp_319810	Smp_319810	protein_coding
Smp_152300	Smp_152300	protein_coding
Smp_152310	Smp_152310	protein_coding
Smp_200300	Smp_200300	protein_coding
Smp_336630	Smp_336630	protein_coding
Smp_176440	Smp_176440	protein_coding
Smp_176430	Smp_176430	protein_coding
Smp_319890	Smp_319890	protein_coding
Smp_176460	Smp_176460	protein_coding
Smp_098840	Smp_098840	protein_coding
Smp_098850	Smp_098850	protein_coding
Smp_163240	Smp_163240	protein_coding
Smp_163230	Smp_163230	protein_coding
Smp_163220	Smp_163220	protein_coding
Smp_163210	Smp_163210	protein_coding
Smp_200310	Smp_200310	protein_coding
Smp_068990	Smp_068990	protein_coding
Smp_319950	Smp_319950	protein_coding
Smp_320000	Smp_320000	protein_coding
Smp_320030	Smp_320030	protein_coding
Smp_345080	Smp_345080	protein_coding
Smp_159550	Smp_159550	protein_coding
Smp_159560	Smp_159560	protein_coding
Smp_159570	Smp_159570	protein_coding
Smp_159590	Smp_159590	protein_coding
Smp_159600	Smp_159600	protein_coding
Smp_129610	Smp_129610	protein_coding
Smp_342440	Smp_342440	protein_coding
Smp_129590	Smp_129590	protein_coding
Smp_129580	Smp_129580	protein_coding
Smp_302870	Smp_302870	protein_coding
Smp_347120	Smp_347120	protein_coding
Smp_129550	Smp_129550	protein_coding
Smp_129560	Smp_129560	protein_coding
Smp_013690	Smp_013690	protein_coding
Smp_320230	Smp_320230	protein_coding
Smp_332680	Smp_332680	protein_coding
Smp_342030	Smp_342030	protein_coding
Smp_124350	Smp_124350	protein_coding
Smp_340110	Smp_340110	protein_coding
Smp_004080	Smp_004080	protein_coding
Smp_004070	Smp_004070	protein_coding
Smp_004060	Smp_004060	protein_coding
Smp_124340	Smp_124340	protein_coding
Smp_340100	Smp_340100	protein_coding
Smp_213670	Smp_213670	protein_coding
Smp_213680	Smp_213680	protein_coding
Smp_124320	Smp_124320	protein_coding
Smp_004000	Smp_004000	protein_coding
Smp_003990	Smp_003990	protein_coding
Smp_003980	Smp_003980	protein_coding
Smp_003970	Smp_003970	protein_coding
Smp_341700	Smp_341700	protein_coding
Smp_124300	Smp_124300	protein_coding
Smp_124290	Smp_124290	protein_coding
Smp_003940	Smp_003940	protein_coding
Smp_003930	Smp_003930	protein_coding
Smp_124280	Smp_124280	protein_coding
Smp_320690	Smp_320690	protein_coding
Smp_003900	Smp_003900	protein_coding
Smp_342020	Smp_342020	protein_coding
Smp_124240	Smp_124240	protein_coding
Smp_003860	Smp_003860	protein_coding
Smp_124230	Smp_124230	protein_coding
Smp_213690	Smp_213690	protein_coding
Smp_213700	Smp_213700	protein_coding
Smp_124210	Smp_124210	protein_coding
Smp_245630	Smp_245630	protein_coding
Smp_332790	Smp_332790	protein_coding
Smp_003770	Smp_003770	protein_coding
Smp_332800	Smp_332800	protein_coding
Smp_124160	Smp_124160	protein_coding
Smp_003700	Smp_003700	protein_coding
Smp_124130	Smp_124130	protein_coding
Smp_003670	Smp_003670	protein_coding
Smp_003660	Smp_003660	protein_coding
Smp_124120	Smp_124120	protein_coding
Smp_124110	Smp_124110	protein_coding
Smp_003630	Smp_003630	protein_coding
Smp_003620	Smp_003620	protein_coding
Smp_003610	Smp_003610	protein_coding
Smp_003600	Smp_003600	protein_coding
Smp_188200	Smp_188200	protein_coding
Smp_321880	Smp_321880	protein_coding
Smp_124100	Smp_124100	protein_coding
Smp_342010	Smp_342010	protein_coding
Smp_124080	Smp_124080	protein_coding
Smp_124070	Smp_124070	protein_coding
Smp_124060	Smp_124060	protein_coding
Smp_124050	Sm-VAL	protein_coding
Smp_342000	Smp_342000	protein_coding
Smp_124030	Smp_124030	protein_coding
Smp_124020	Smp_124020	protein_coding
Smp_321950	Smp_321950	protein_coding
Smp_245690	Smp_245690	protein_coding
Smp_124010	Smp_124010	protein_coding
Smp_124000	Smp_124000	protein_coding
Smp_003440	Smp_003440	protein_coding
Smp_321620	Smp_321620	protein_coding
Smp_322050	Smp_322050	protein_coding
Smp_003410	Smp_003410	protein_coding
Smp_337440	Smp_337440	protein_coding
Smp_341990	Smp_341990	protein_coding
Smp_123940	Smp_123940	protein_coding
Smp_003340	Smp_003340	protein_coding
Smp_003330	Smp_003330	protein_coding
Smp_341980	Smp_341980	protein_coding
Smp_123920	Smp_123920	protein_coding
Smp_003300	Smp_003300	protein_coding
Smp_123910	Smp_123910	protein_coding
Smp_123900	Smp_123900	protein_coding
Smp_003280	Smp_003280	protein_coding
Smp_341970	Smp_341970	protein_coding
Smp_003250	Smp_003250	protein_coding
Smp_123870	Smp_123870	protein_coding
Smp_003230	Smp_003230	protein_coding
Smp_123860	Smp_123860	protein_coding
Smp_123850	Smp_123850	protein_coding
Smp_123840	Smp_123840	protein_coding
Smp_003190	Smp_003190	protein_coding
Smp_123830	Smp_123830	protein_coding
Smp_123820	Smp_123820	protein_coding
Smp_123810	Smp_123810	protein_coding
Smp_003140	Smp_003140	protein_coding
Smp_003130	Smp_003130	protein_coding
Smp_245815	Smp_245815	protein_coding
Smp_245810	Smp_245810	protein_coding
Smp_245820	Smp_245820	protein_coding
Smp_197070	Smp_197070	protein_coding
Smp_213710	Smp_213710	protein_coding
Smp_213720	Smp_213720	protein_coding
Smp_200440	Smp_200440	protein_coding
Smp_073800	Smp_073800	protein_coding
Smp_073790	Smp_073790	protein_coding
Smp_162060	Smp_162060	protein_coding
Smp_213730	Smp_213730	protein_coding
Smp_213740	Smp_213740	protein_coding
Smp_162040	Smp_162040	protein_coding
Smp_162030	Smp_162030	protein_coding
Smp_073720	Smp_073720	protein_coding
Smp_162010	Smp_162010	protein_coding
Smp_073690	Smp_073690	protein_coding
Smp_073680	Smp_073680	protein_coding
Smp_162000	Smp_162000	protein_coding
Smp_073620	Smp_073620	protein_coding
Smp_073610	Smp_073610	protein_coding
Smp_073600	Smp_073600	protein_coding
Smp_073590	Smp_073590	protein_coding
Smp_345320	Smp_345320	protein_coding
Smp_073490	Smp_073490	protein_coding
Smp_073500	Smp_073500	protein_coding
Smp_073510	Smp_073510	protein_coding
Smp_161960	Smp_161960	protein_coding
Smp_161970	Smp_161970	protein_coding
Smp_073540	Smp_073540	protein_coding
Smp_161980	Smp_161980	protein_coding
Smp_073570	Smp_073570	protein_coding
Smp_073560	Smp_073560	protein_coding
Smp_079240	Smp_079240	protein_coding
Smp_079230	Smp_079230	protein_coding
Smp_079430	Smp_079430	protein_coding
Smp_079420	Smp_079420	protein_coding
Smp_079410	Smp_079410	protein_coding
Smp_322760	Smp_322760	protein_coding
Smp_079400	Smp_079400	protein_coding
Smp_337460	Smp_337460	protein_coding
Smp_322860	Smp_322860	protein_coding
Smp_079380	Smp_079380	protein_coding
Smp_079370	Smp_079370	protein_coding
Smp_164960	Smp_164960	protein_coding
Smp_164950	Smp_164950	protein_coding
Smp_164940	Smp_164940	protein_coding
Smp_164930	Smp_164930	protein_coding
Smp_322960	Smp_322960	protein_coding
Smp_079310	Smp_079310	protein_coding
Smp_164890	Smp_164890	protein_coding
Smp_305200	Smp_305200	protein_coding
Smp_314650	Smp_314650	protein_coding
Smp_079270	Smp_079270	protein_coding
Smp_079260	Smp_079260	protein_coding
Smp_053390	Smp_053390	protein_coding
Smp_323010	Smp_323010	protein_coding
Smp_150750	Smp_150750	protein_coding
Smp_150740	Smp_150740	protein_coding
Smp_336870	Smp_336870	protein_coding
Smp_323050	Smp_323050	protein_coding
Smp_350250	Smp_350250	protein_coding
Smp_348610	Smp_348610	protein_coding
Smp_314790	Smp_314790	protein_coding
Smp_053300	Smp_053300	protein_coding
Smp_194870	Smp_194870	protein_coding
Smp_305460	Smp_305460	protein_coding
Smp_156140	Smp_156140	protein_coding
Smp_085180	Smp_085180	protein_coding
Smp_168400	Smp_168400	protein_coding
Smp_336340	Smp_336340	protein_coding
Smp_345810	Smp_345810	protein_coding
Smp_305590	Smp_305590	protein_coding
Smp_305620	Smp_305620	protein_coding
Smp_107590	Smp_107590	protein_coding
Smp_314800	Smp_314800	protein_coding
Smp_176020	Smp_176020	protein_coding
Smp_242040	Smp_242040	protein_coding
Smp_176010	Smp_176010	protein_coding
Smp_166040	Smp_166040	protein_coding
Smp_186930	Smp_186930	protein_coding
Smp_176000	Smp_176000	protein_coding
Smp_175980	Smp_175980	protein_coding
Smp_333100	Smp_333100	protein_coding
Smp_097940	Smp_097940	protein_coding
Smp_097930	Smp_097930	protein_coding
Smp_175950	Smp_175950	protein_coding
Smp_181050	Smp_181050	protein_coding
Smp_181040	Smp_181040	protein_coding
Smp_323430	Smp_323430	protein_coding
Smp_105370	Smp_105370	protein_coding
Smp_105360	Smp_105360	protein_coding
Smp_323530	Smp_323530	protein_coding
Smp_105340	Smp_105340	protein_coding
Smp_105330	Smp_105330	protein_coding
Smp_105320	Smp_105320	protein_coding
Smp_196410	Smp_196410	protein_coding
Smp_333140	Smp_333140	protein_coding
Smp_345870	Smp_345870	protein_coding
Smp_333150	Smp_333150	protein_coding
Smp_103160	Smp_103160	protein_coding
Smp_085840	Smp_085840	protein_coding
Smp_085830	Smp_085830	protein_coding
Smp_345860	Smp_345860	protein_coding
Smp_333160	Smp_333160	protein_coding
Smp_323640	Smp_323640	protein_coding
Smp_175240	Smp_175240	protein_coding
Smp_341790	SLP	protein_coding
Smp_337250	Smp_337250	protein_coding
Smp_323680	Smp_323680	protein_coding
Smp_323710	Smp_323710	protein_coding
Smp_096790	Smp_096790	protein_coding
Smp_189720	Smp_189720	protein_coding
Smp_346350	Smp_346350	protein_coding
Smp_333200	Smp_333200	protein_coding
Smp_175270	Smp_175270	protein_coding
Smp_333210	Smp_333210	protein_coding
Smp_202220	Smp_202220	protein_coding
Smp_103200	Smp_103200	protein_coding
Smp_323790	Smp_323790	protein_coding
Smp_246670	Smp_246670	protein_coding
Smp_017660	PA28-gamma	protein_coding
Smp_017650	Smp_017650	protein_coding
Smp_017640	Smp_017640	protein_coding
Smp_131870	Smp_131870	protein_coding
Smp_017610	Smp_017610	protein_coding
Smp_323870	Smp_323870	protein_coding
Smp_212870	Smp_212870	protein_coding
Smp_212860	Smp_212860	protein_coding
Smp_169260	Smp_169260	protein_coding
Smp_337790	Smp_337790	protein_coding
Smp_337795	Smp_337795	protein_coding
Smp_086590	Smp_086590	protein_coding
Smp_246700	abl1	protein_coding
Smp_169220	Smp_169220	protein_coding
Smp_246710	Smp_246710	protein_coding
Smp_349510	Smp_349510	protein_coding
Smp_179710	Smp_179710	protein_coding
Smp_341730	Smp_341730	protein_coding
Smp_306640	Smp_306640	protein_coding
Smp_333250	Smp_333250	protein_coding
Smp_321890	Smp_321890	protein_coding
Smp_159730	Smp_159730	protein_coding
Smp_159740	Smp_159740	protein_coding
Smp_159750	Smp_159750	protein_coding
Smp_324050	Smp_324050	protein_coding
Smp_333290	Smp_333290	protein_coding
Smp_159780	Smp_159780	protein_coding
Smp_069380	Smp_069380	protein_coding
Smp_069400	Smp_069400	protein_coding
Smp_159790	Smp_159790	protein_coding
Smp_324100	Smp_324100	protein_coding
Smp_341340	Smp_341340	protein_coding
Smp_347730	Smp_347730	protein_coding
Smp_165420	Smp_165420	protein_coding
Smp_324140	Smp_324140	protein_coding
Smp_080320	Smp_080320	protein_coding
Smp_345610	Smp_345610	protein_coding
Smp_324180	Smp_324180	protein_coding
Smp_165400	Smp_165400	protein_coding
Smp_080280	Smp_080280	protein_coding
Smp_200600	Smp_200600	protein_coding
Smp_331830	Smp_331830	protein_coding
Smp_076630	Smp_076630	protein_coding
Smp_076660	Smp_076660	protein_coding
Smp_163420	Smp_163420	protein_coding
Smp_163430	Smp_163430	protein_coding
Smp_307220	Smp_307220	protein_coding
Smp_163640	Smp_163640	protein_coding
Smp_077030	Smp_077030	protein_coding
Smp_243780	MEG-30	protein_coding
Smp_307240	Smp_307240	protein_coding
Smp_077020	Smp_077020	protein_coding
Smp_077000	Smp_077000	protein_coding
Smp_076990	Smp_076990	protein_coding
Smp_163620	Smp_163620	protein_coding
Smp_163610	Smp_163610	protein_coding
Smp_076960	Smp_076960	protein_coding
Smp_076950	Smp_076950	protein_coding
Smp_163600	Smp_163600	protein_coding
Smp_076930	Smp_076930	protein_coding
Smp_163590	Smp_163590	protein_coding
Smp_076910	Smp_076910	protein_coding
Smp_163580	Smp_163580	protein_coding
Smp_076880	Smp_076880	protein_coding
Smp_163570	Smp_163570	protein_coding
Smp_076860	Smp_076860	protein_coding
Smp_163560	Smp_163560	protein_coding
Smp_163550	Smp_163550	protein_coding
Smp_248140	Smp_248140	protein_coding
Smp_248130	Smp_248130	protein_coding
Smp_163500	Smp_163500	protein_coding
Smp_163520	Smp_163520	protein_coding
Smp_173110	Smp_173110	protein_coding
Smp_097810	Smp_097810	protein_coding
Smp_175880	Smp_175880	protein_coding
Smp_097800	Smp_097800	protein_coding
Smp_097790	Smp_097790	protein_coding
Smp_175860	Smp_175860	protein_coding
Smp_175840	Smp_175840	protein_coding
Smp_097750	Smp_097750	protein_coding
Smp_097740	Smp_097740	protein_coding
Smp_097730	Smp_097730	protein_coding
Smp_198750	Smp_198750	protein_coding
Smp_097710	Smp_097710	protein_coding
Smp_097700	Smp_097700	protein_coding
Smp_097660	Smp_097660	protein_coding
Smp_341640	Smp_341640	protein_coding
Smp_097620	Smp_097620	protein_coding
Smp_167370	Smp_167370	protein_coding
Smp_325820	Smp_325820	protein_coding
Smp_083410	Smp_083410	protein_coding
Smp_083400	Smp_083400	protein_coding
Smp_167360	Smp_167360	protein_coding
Smp_083380	Smp_083380	protein_coding
Smp_308030	Smp_308030	protein_coding
Smp_308040	Smp_308040	protein_coding
Smp_083340	Smp_083340	protein_coding
Smp_167330	Smp_167330	protein_coding
Smp_345720	Smp_345720	protein_coding
Smp_325900	Smp_325900	protein_coding
Smp_167310	Smp_167310	protein_coding
Smp_167300	Smp_167300	protein_coding
Smp_167290	Smp_167290	protein_coding
Smp_083240	Smp_083240	protein_coding
Smp_167280	Smp_167280	protein_coding
Smp_331910	Smp_331910	protein_coding
Smp_194030	Smp_194030	protein_coding
Smp_120700	Smp_120700	protein_coding
Smp_194040	Smp_194040	protein_coding
Smp_194050	Smp_194050	protein_coding
Smp_325980	Smp_325980	protein_coding
Smp_093310	Smp_093310	protein_coding
Smp_093320	Smp_093320	protein_coding
Smp_346190	Smp_346190	protein_coding
Smp_173280	Smp_173280	protein_coding
Smp_173250	Smp_173250	protein_coding
Smp_035540	Smp_035540	protein_coding
Smp_035550	Smp_035550	protein_coding
Smp_035560	Smp_035560	protein_coding
Smp_245940	Smp_245940	protein_coding
Smp_035580	Smp_035580	protein_coding
Smp_141310	Smp_141310	protein_coding
Smp_141320	Smp_141320	protein_coding
Smp_035620	Smp_035620	protein_coding
Smp_141330	Smp_141330	protein_coding
Smp_343420	Smp_343420	protein_coding
Smp_035650	Smp_035650	protein_coding
Smp_141350	Smp_141350	protein_coding
Smp_141360	Smp_141360	protein_coding
Smp_210790	Smp_210790	protein_coding
Smp_210800	Smp_210800	protein_coding
Smp_141380	Smp_141380	protein_coding
Smp_035700	Smp_035700	protein_coding
Smp_141390	inx	protein_coding
Smp_141290	inx	protein_coding
Smp_141280	Smp_141280	protein_coding
Smp_035500	Smp_035500	protein_coding
Smp_141270	Smp_141270	protein_coding
Smp_035480	Smp_035480	protein_coding
Smp_035470	Smp_035470	protein_coding
Smp_035460	Smp_035460	protein_coding
Smp_141250	Smp_141250	protein_coding
Smp_141240	Smp_141240	protein_coding
Smp_349610	Smp_349610	protein_coding
Smp_035430	Smp_035430	protein_coding
Smp_326410	Smp_326410	protein_coding
Smp_035410	Smp_035410	protein_coding
Smp_035390	Smp_035390	protein_coding
Smp_035380	Smp_035380	protein_coding
Smp_035370	Smp_035370	protein_coding
Smp_035360	Smp_035360	protein_coding
Smp_141230	Smp_141230	protein_coding
Smp_141220	Smp_141220	protein_coding
Smp_035310	Smp_035310	protein_coding
Smp_035300	Smp_035300	protein_coding
Smp_035290	Smp_035290	protein_coding
Smp_035280	Smp_035280	protein_coding
Smp_035270	Smp_035270	protein_coding
Smp_035260	Smp_035260	protein_coding
Smp_035250	Smp_035250	protein_coding
Smp_035220	Smp_035220	protein_coding
Smp_035210	Smp_035210	protein_coding
Smp_035200	Smp_035200	protein_coding
Smp_035190	Smp_035190	protein_coding
Smp_035180	Smp_035180	protein_coding
Smp_035150	Smp_035150	protein_coding
Smp_333650	Smp_333650	protein_coding
Smp_343410	Smp_343410	protein_coding
Smp_035110	Smp_035110	protein_coding
Smp_141170	Smp_141170	protein_coding
Smp_035090	Smp_035090	protein_coding
Smp_035080	Smp_035080	protein_coding
Smp_141160	Smp_141160	protein_coding
Smp_141150	Smp_141150	protein_coding
Smp_035040	Smp_035040	protein_coding
Smp_035030	Smp_035030	protein_coding
Smp_035020	Smp_035020	protein_coding
Smp_035010	Smp_035010	protein_coding
Smp_035000	Smp_035000	protein_coding
Smp_141140	Smp_141140	protein_coding
Smp_034980	Smp_034980	protein_coding
Smp_141130	Smp_141130	protein_coding
Smp_141120	Smp_141120	protein_coding
Smp_246000	Smp_246000	protein_coding
Smp_034940	Smp_034940	protein_coding
Smp_141080	Smp_141080	protein_coding
Smp_034920	Smp_034920	protein_coding
Smp_141070	Smp_141070	protein_coding
Smp_034870	Smp_034870	protein_coding
Smp_034860	2DBD-gamma	protein_coding
Smp_034850	Smp_034850	protein_coding
Smp_034840	Smp_034840	protein_coding
Smp_141040	Smp_141040	protein_coding
Smp_343400	Smp_343400	protein_coding
Smp_020450	Smp_020450	protein_coding
Smp_133280	Smp_133280	protein_coding
Smp_133270	Smp_133270	protein_coding
Smp_133260	Smp_133260	protein_coding
Smp_133250	Smp_133250	protein_coding
Smp_020400	Smp_020400	protein_coding
Smp_333760	Smp_333760	protein_coding
Smp_020370	Smp_020370	protein_coding
Smp_020340	Smp_020340	protein_coding
Smp_133210	Smp_133210	protein_coding
Smp_020300	Smp_020300	protein_coding
Smp_210400	Smp_210400	protein_coding
Smp_310240	Smp_310240	protein_coding
Smp_020270	Smp_020270	protein_coding
Smp_246020	Smp_246020	protein_coding
Smp_347480	Smp_347480	protein_coding
Smp_246030	Smp_246030	protein_coding
Smp_246040	Smp_246040	protein_coding
Smp_133170	vasl	protein_coding
Smp_333770	Smp_333770	protein_coding
Smp_020220	Smp_020220	protein_coding
Smp_020200	Smp_020200	protein_coding
Smp_133150	Smp_133150	protein_coding
Smp_101840	Smp_101840	protein_coding
Smp_178710	Smp_178710	protein_coding
Smp_340320	Smp_340320	protein_coding
Smp_133120	Smp_133120	protein_coding
Smp_133110	Smp_133110	protein_coding
Smp_020130	Smp_020130	protein_coding
Smp_020120	Smp_020120	protein_coding
Smp_327930	Smp_327930	protein_coding
Smp_133090	Smp_133090	protein_coding
Smp_133080	Smp_133080	protein_coding
Smp_342760	Smp_342760	protein_coding
Smp_347760	Smp_347760	protein_coding
Smp_020090	Smp_020090	protein_coding
Smp_020080	Smp_020080	protein_coding
Smp_020070	Smp_020070	protein_coding
Smp_020060	Smp_020060	protein_coding
Smp_020050	Smp_020050	protein_coding
Smp_020040	Smp_020040	protein_coding
Smp_133050	Smp_133050	protein_coding
Smp_019990	Smp_019990	protein_coding
Smp_019980	Smp_019980	protein_coding
Smp_309860	Smp_309860	protein_coding
Smp_019880	Smp_019880	protein_coding
Smp_019890	Smp_019890	protein_coding
Smp_019900	Smp_019900	protein_coding
Smp_133020	Smp_133020	protein_coding
Smp_019920	Smp_019920	protein_coding
Smp_133030	Smp_133030	protein_coding
Smp_311150	Smp_311150	protein_coding
Smp_311940	Smp_311940	protein_coding
Smp_246230	Smp_246230	protein_coding
Smp_200380	Smp_200380	protein_coding
Smp_019950	Smp_019950	protein_coding
Smp_342750	Smp_342750	protein_coding
Smp_172790	Smp_172790	protein_coding
Smp_172780	Smp_172780	protein_coding
Smp_346160	Smp_346160	protein_coding
Smp_328240	Smp_328240	protein_coding
Smp_094880	Smp_094880	protein_coding
Smp_094870	Smp_094870	protein_coding
Smp_174170	Smp_174170	protein_coding
Smp_174140	Smp_174140	protein_coding
Smp_345800	Smp_345800	protein_coding
Smp_168370	Smp_168370	protein_coding
Smp_085150	Smp_085150	protein_coding
Smp_196950	Smp_196950	protein_coding
