88812
9346	9487	1124
9532	9853	1266
11760	11805	1588
12156	12228	1634
14130	14227	1707
14854	14932	1805
14979	15031	1884
16965	17039	1937
18379	18495	2012
19532	19614	2129
19668	19741	2212
22544	22643	2286
25022	25217	2386
26077	26121	2582
27294	27410	2627
30035	30290	2744
0	521	0
1349	1676	522
3111	3242	850
5412	5754	982
7458	11065	1325
0	190	0
2109	2198	191
2244	2381	281
2629	2753	419
3569	3734	544
3782	3835	710
8874	8941	764
0	739	0
0	342	0
2516	2569	343
3919	4068	397
6692	6908	547
9592	9913	764
11189	11292	1086
13548	13640	1190
15501	15569	1283
0	303	0
634	675	304
14371	14547	346
15571	15798	523
32196	32911	751
0	1726	0
3499	3617	1727
7477	7710	1846
10052	10315	2080
10777	11038	2344
14068	14237	2606
17512	17694	2776
20268	20405	2959
22994	23124	3097
26075	26216	3228
26251	26430	3370
26466	26565	3550
26597	26783	3650
0	140	0
172	258	141
296	323	228
1197	1452	256
1523	1548	512
1587	1672	538
1706	1985	624
2024	2202	904
2836	2909	1083
4419	4874	1157
6430	6782	1613
8050	8394	1966
0	377	0
0	163	0
5001	5285	164
8084	9042	449
0	2641	0
29511	29916	2642
0	2242	0
10538	10652	2243
12679	13125	2358
16504	16689	2805
30015	31192	2991
62096	62331	4169
0	293	0
0	743	0
1977	2280	744
2735	3046	1048
4317	4628	1360
7469	7625	1672
8970	9161	1829
18710	18733	2021
19501	19628	2045
20420	20727	2173
0	743	0
1977	2280	744
2735	3046	1048
4317	4628	1360
7469	7625	1672
8970	9161	1829
19501	19628	2021
20420	20727	2149
0	1421	0
3400	6811	1422
0	877	0
3869	11420	878
0	130	0
166	235	131
269	434	201
470	646	367
681	910	544
2178	2460	774
4878	5137	1057
6879	7091	1317
7209	7808	1530
0	48	0
82	162	49
3177	3391	130
5022	5186	345
12495	12635	510
18405	18863	651
0	48	0
82	162	49
3177	3391	130
5022	5186	345
12495	12635	510
34134	35193	651
0	3485	0
12724	13586	3486
0	371	0
6587	6697	372
11151	11388	483
16063	16364	721
0	257	0
4015	4269	258
6679	6863	513
15521	15668	698
16896	17214	846
20826	20907	1165
20949	21042	1247
21077	21388	1341
21424	23023	1653
0	40	0
78	6962	41
0	187	0
220	417	188
1483	1584	386
0	318	0
1623	1784	319
2381	2608	481
3870	4057	709
7798	8126	897
12361	12621	1226
14955	15058	1487
0	54	0
2876	3036	55
6313	6598	216
10655	10913	502
16030	16200	761
18538	19182	932
0	146	0
182	314	147
351	445	280
478	556	375
587	716	454
749	789	584
826	910	625
1686	1805	710
7120	7314	830
12097	12209	1025
13740	13808	1138
15226	16134	1207
17456	17704	2116
19853	19929	2365
22320	22636	2442
23823	23902	2759
26052	26267	2839
31066	31143	3055
32020	32355	3133
34061	34106	3469
35879	36372	3515
37735	38106	4009
39517	40184	4381
0	108	0
3109	3210	109
6326	6461	211
7875	7971	347
10522	10579	444
11437	11530	502
13504	13557	596
14917	14990	650
15037	15079	724
15655	15725	767
18837	19037	838
19475	19746	1039
22088	22146	1311
24500	24659	1370
25464	25581	1530
26703	26846	1648
28516	28679	1792
28806	29015	1956
31404	31534	2166
34541	34725	2297
37766	37914	2482
38303	38456	2631
41401	41558	2785
42752	42877	2943
44528	44633	3069
46060	46356	3175
47644	47771	3472
50581	50716	3600
52444	52633	3736
53166	53431	3926
56777	56956	4192
58451	58612	4372
63096	64694	4534
66815	66955	6133
68143	68329	6274
69670	69817	6461
72210	72446	6609
73822	73951	6846
77315	77482	6976
80137	80340	7144
82353	82563	7348
84066	84359	7559
86638	86793	7853
88458	88656	8009
88979	89187	8208
91371	91854	8417
94187	94358	8901
95650	95852	9073
98022	98307	9276
101028	101279	9562
103740	103919	9814
104647	104856	9994
106136	106367	10204
109412	109584	10436
110188	110484	10609
116085	116250	10906
119252	119487	11072
121256	121413	11308
123130	123411	11466
124647	124889	11748
128616	128847	11991
130823	131046	12223
133227	133409	12447
136054	136257	12630
138031	138454	12834
141574	141731	13258
143083	143363	13416
0	43	0
2772	2941	44
2975	3064	214
3906	4107	304
5252	5496	506
8466	8585	751
10000	10062	871
11501	11923	934
12801	13334	1357
0	196	0
251	377	197
591	733	324
774	845	467
1934	2007	539
2177	2303	613
3554	4151	740
0	1945	0
0	2245	0
0	26	0
348	682	27
0	1919	0
3257	3340	1920
12052	12126	2004
12971	13237	2079
13858	14055	2346
22537	22729	2544
24671	25176	2737
25811	25906	3243
29133	29196	3339
40491	40582	3403
53759	53923	3495
58023	58343	3660
59298	60227	3981
0	804	0
2161	2545	805
3901	4113	1190
5815	6371	1403
7702	8146	1960
10128	10382	2405
11869	12186	2660
13709	14341	2978
15842	16285	3611
17058	17606	4055
18291	18743	4604
18782	21540	5057
0	167	0
205	371	168
403	457	335
492	1162	390
1198	1337	1061
6517	7123	1201
0	209	0
24199	24475	210
27235	27713	487
50222	50399	966
68165	68203	1144
69917	70026	1183
72140	72588	1293
81095	81298	1742
84207	84276	1946
96405	96884	2016
99118	99273	2496
100375	100549	2652
106273	106503	2827
110136	110237	3058
111548	111631	3160
113884	117737	3244
0	525	0
4158	4259	526
5570	5653	628
7906	11769	712
0	1791	0
4912	5189	1792
8318	8505	2070
12055	12174	2258
15166	15338	2378
17410	17490	2551
19803	21681	2632
23820	24190	4511
25502	25671	4882
30366	30537	5052
32021	32410	5224
32716	32769	5614
37420	37569	5668
39378	39551	5818
41320	41649	5992
42302	42380	6322
46049	46252	6401
48951	49089	6605
50525	50901	6744
53205	53360	7121
55409	55532	7277
57336	57499	7401
59049	59329	7565
60279	60650	7846
60905	61033	8218
63049	63219	8347
63799	64045	8518
65344	65951	8765
68200	68275	9373
69417	69656	9449
71700	72467	9689
0	281	0
2166	2284	282
4757	5049	401
5086	5275	694
0	374	0
1602	1797	375
0	49	0
2688	3041	50
5561	5818	404
8854	9039	662
9544	9737	848
10696	10763	1042
12760	12983	1110
14068	14257	1334
15240	15459	1524
19033	19877	1744
0	86	0
142	290	87
325	437	236
4641	4713	349
6696	6724	422
8877	8975	451
11234	11266	550
13482	13544	583
15407	15472	646
16969	17019	712
17738	17911	763
19314	19503	937
20342	20507	1127
22400	22493	1293
23180	23278	1387
25195	25376	1486
26431	26550	1668
28762	28963	1788
29988	30083	1990
32397	32663	2086
34757	35052	2353
36589	36740	2649
38121	38328	2801
40677	40891	3009
42889	43154	3224
45130	45330	3490
47493	47573	3691
49531	50054	3772
51210	51509	4296
52299	52539	4596
53262	53591	4837
54240	54635	5167
57940	58302	5563
59243	59415	5926
61128	61494	6099
64103	64297	6466
71945	72187	6661
74163	74706	6904
76759	76871	7448
79198	79617	7561
81952	82278	7981
83470	83917	8308
85894	86287	8756
90611	91118	9150
94198	94663	9658
97960	98147	10124
99321	99488	10312
101051	101261	10480
102377	102561	10691
105211	105405	10876
106413	106751	11071
107448	107997	11410
113764	113903	11960
115490	115790	12100
117790	117929	12401
123537	123896	12541
127469	127731	12901
129267	129423	13164
130871	131083	13321
131914	132042	13534
132850	133314	13663
0	643	0
1645	1721	644
3578	3681	721
4454	4813	825
0	329	0
363	588	330
2318	2588	556
5154	5746	827
0	1077	0
7508	7927	1078
12626	14563	1498
25915	26924	3436
28446	28734	4446
34092	34382	4735
35472	35954	5026
37648	38235	5509
40523	40638	6097
42827	42947	6213
43721	43868	6334
43919	44045	6482
0	978	0
1997	2779	979
7298	7409	1762
0	129	0
165	231	130
2078	2333	197
0	10974	0
13555	13713	10975
16206	16330	11134
17144	17651	11259
19492	19869	11767
24436	24604	12145
30280	30425	12314
35184	37876	12460
0	540	0
1951	2381	541
0	917	0
0	435	0
1501	1577	436
1651	1748	513
3960	4065	611
6745	6927	717
10146	10230	900
0	1278	0
3455	3657	1279
11932	12163	1482
17317	17444	1714
18032	18488	1842
28720	28967	2299
31203	31242	2547
38816	39046	2587
53440	53469	2818
53505	53892	2848
0	1170	0
5348	5719	1171
13599	14204	1543
0	999	0
8879	9484	1000
0	145	0
178	305	146
340	532	274
2147	2563	467
6767	6816	884
7793	7847	934
8252	8457	989
17588	18047	1195
22554	22627	1655
29625	29965	1729
31007	31756	2070
0	982	0
4802	4943	983
6745	8497	1125
9204	9373	2878
10785	11076	3048
0	3125	0
4407	4545	3126
8079	9248	3265
13086	13193	4435
0	691	0
1809	2840	692
5154	5700	1724
8327	8686	2271
9482	13604	2631
14027	14057	6754
14311	14428	6785
0	460	0
499	559	461
1501	1552	522
1611	1657	574
1707	1772	621
2715	2780	687
0	745	0
9141	9302	746
13875	14287	908
15630	15780	1321
16610	16741	1472
18693	20316	1604
0	2218	0
5766	5959	2219
0	1410	0
2974	8091	1411
0	1039	0
2882	2988	1040
3683	3811	1147
11215	11292	1276
12258	12331	1354
12877	13011	1428
15465	15524	1563
20949	21047	1623
26447	26533	1722
27772	27903	1809
31343	31503	1941
45298	45395	2102
47798	48132	2200
0	438	0
1677	1808	439
5248	5408	571
19203	19300	732
21703	22037	830
0	429	0
0	525	0
4755	4997	526
8069	8214	769
8257	8346	915
0	41	0
84	229	42
3301	3543	188
7773	8301	431
0	645	0
1778	1933	646
2598	2906	802
0	516	0
2441	2602	517
5898	6028	679
0	219	0
2136	2294	220
5111	5394	379
0	413	0
6483	6575	414
8353	8652	507
13453	13609	807
14779	15014	964
15046	15193	1200
15220	15324	1348
15361	15419	1453
15458	15539	1512
15573	15685	1594
15725	15821	1707
0	149	0
969	1202	150
3873	4004	384
8078	8333	516
13639	13777	772
14581	14715	911
16957	17060	1046
17704	17828	1150
19026	19138	1275
22235	22375	1388
24272	24371	1529
28975	29075	1629
31578	31817	1730
33573	35524	1970
0	2073	0
5120	5177	2074
0	87	0
133	217	88
251	480	173
11110	11257	403
11417	11674	551
23970	24157	809
26893	27190	997
0	2942	0
5604	5852	2943
5890	6051	3192
0	582	0
2923	3180	583
8801	9036	841
10958	11216	1077
15206	15279	1336
16074	16363	1410
21980	22322	1700
24972	25475	2043
27642	27833	2547
29968	30585	2739
35540	35797	3357
39442	39738	3615
44321	44749	3912
50120	50437	4341
51494	51900	4659
53423	53753	5066
73006	73305	5397
88375	88709	5697
97110	97578	6032
98307	98419	6501
105752	105944	6614
105977	106155	6807
0	582	0
2923	3180	583
8801	9036	841
10958	11216	1077
15206	15279	1336
16074	16363	1410
21980	22322	1700
24972	25475	2043
27642	27833	2547
29968	30585	2739
35540	35797	3357
39442	39738	3615
44321	44749	3912
50120	50437	4341
51494	51900	4659
53423	53753	5066
88375	88709	5397
97110	97578	5732
98307	98419	6201
105752	105944	6314
105977	106155	6507
0	858	0
2737	2944	859
4681	4808	1067
10045	10243	1195
0	858	0
2737	2944	859
4681	4808	1067
6686	6911	1195
6952	6993	1421
10045	10243	1463
0	8860	0
9940	12059	8861
0	439	0
1980	2152	440
3029	3314	613
6679	6846	899
11871	11935	1067
12193	12417	1132
14767	14938	1357
16378	16467	1529
21377	21432	1619
23182	23299	1675
32590	32706	1793
40079	40218	1910
40705	40815	2050
42862	42982	2161
44704	44759	2282
49870	49962	2338
51639	51891	2431
52894	53004	2684
53037	53270	2795
53305	53340	3029
53379	53699	3065
53745	53813	3386
0	151	0
4437	4711	152
0	76	0
2864	2989	77
3026	3156	203
3229	3367	334
3407	3678	473
8618	8909	745
13565	13999	1037
15729	15831	1472
17643	17919	1575
20342	21644	1852
0	521	0
2202	2339	522
4173	4474	660
13947	14051	962
27112	27235	1067
37382	37582	1191
50963	51129	1392
52135	52214	1559
59708	59832	1639
65360	65544	1764
66095	66376	1949
68713	68956	2231
69680	69847	2475
78957	79130	2643
98216	98872	2817
111831	111933	3474
138961	139625	3577
0	521	0
2202	2339	522
4173	4474	660
13947	14051	962
27112	27235	1067
37382	37582	1191
50963	51129	1392
52135	52214	1559
59708	59832	1639
65360	65544	1764
66095	66376	1949
68713	68956	2231
69680	69847	2475
78957	79130	2643
98216	98872	2817
111831	111933	3474
182543	183033	3577
0	815	0
3770	4081	816
5402	5765	1128
7682	8011	1492
16230	16284	1822
18322	18608	1877
20388	20491	2164
24972	25181	2268
26312	27451	2478
29335	29857	3618
31478	31908	4141
33581	34014	4572
0	1185	0
2620	3066	1186
5536	5967	1633
8820	9458	2065
10584	10645	2704
12407	12764	2766
14440	14556	3124
17529	18005	3241
19541	19714	3718
22035	22098	3892
23036	23135	3956
24937	25105	4056
30646	30681	4225
31355	31616	4261
32344	32436	4523
32472	32612	4616
0	124	0
19244	19404	125
24662	24806	286
25385	25545	431
28179	28287	592
28598	28740	701
30851	30953	844
33617	33897	947
35374	35569	1228
39875	40144	1424
41512	41766	1694
43005	43180	1949
44671	44824	2125
46073	46248	2279
47458	47566	2455
48727	48869	2564
49808	49904	2707
53363	53721	2804
53854	54073	3163
60088	60372	3383
62011	62283	3668
63640	63848	3941
64721	64895	4150
66417	66589	4325
68935	69049	4498
71464	71684	4613
74142	74435	4834
75660	75857	5128
77281	77681	5326
79847	80048	5727
83664	84974	5929
0	124	0
159	319	125
24662	24806	286
25385	25545	431
28179	28287	592
28598	28740	701
30851	30953	844
33617	33897	947
35374	35569	1228
39875	40144	1424
41512	41766	1694
43005	43180	1949
44671	44824	2125
46073	46248	2279
47458	47566	2455
48727	48869	2564
49808	49904	2707
53363	53721	2804
53854	54073	3163
60088	60372	3383
62011	62283	3668
63640	63848	3941
64721	64895	4150
66417	66589	4325
68935	69049	4498
71464	71684	4613
74142	74435	4834
75660	75857	5128
77281	77681	5326
79847	80048	5727
83664	84974	5929
0	415	0
1143	1235	416
1271	1425	509
0	120	0
155	315	121
5573	5717	282
6296	6456	427
9090	9198	588
9509	9651	697
11762	11864	840
14528	14808	943
16285	16480	1224
20786	21055	1420
22423	22677	1690
23916	24091	1945
25582	25735	2121
26984	27159	2275
28369	28477	2451
29638	29780	2560
30719	30815	2703
34274	34632	2800
34765	34984	3159
40999	41283	3379
42922	43194	3664
44551	44759	3937
45632	45806	4146
47328	47500	4321
49846	49960	4494
52375	52595	4609
55053	55346	4830
56571	56768	5124
58192	58592	5322
60758	60959	5723
64575	65885	5925
0	125	0
168	422	126
5560	5751	381
7779	7971	573
10942	10995	766
13484	13653	820
16051	16429	990
0	660	0
4320	4417	661
6233	6393	759
7946	8281	920
9923	10330	1256
10652	10819	1664
10856	10981	1832
11025	11285	1958
11322	11593	2219
0	59	0
308	393	60
2602	2630	146
0	232	0
260	477	233
516	603	451
0	30	0
620	673	31
0	2236	0
3784	3950	2237
14846	14899	2404
18795	18987	2458
24202	24393	2651
27237	27491	2843
27533	28044	3098
0	2236	0
3784	3950	2237
14846	14899	2404
18795	18987	2458
27237	27491	2651
27533	28044	2906
0	168	0
15668	15725	169
15758	15873	227
15912	15972	343
16911	16962	404
17021	17067	456
17114	17179	503
18062	18243	569
22413	22732	751
26851	27235	1071
31520	31622	1456
33171	33263	1559
34393	34543	1652
0	690	0
1673	1799	691
5203	5431	818
6532	6922	1047
11002	11549	1438
14677	14854	1986
17070	17170	2164
17926	17976	2265
19867	20070	2316
21038	21152	2520
33316	33425	2635
33517	33575	2745
36236	36784	2804
38612	38720	3353
41003	41321	3462
47369	47465	3781
61517	61662	3878
0	690	0
1673	1799	691
5203	5431	818
6532	6922	1047
11002	11549	1438
14677	14854	1986
17070	17170	2164
17926	17976	2265
19867	20070	2316
21038	21152	2520
33316	33425	2635
33517	33575	2745
36236	36784	2804
38612	38720	3353
41003	41321	3462
47369	47465	3781
60812	60856	3878
61517	61662	3923
0	189	0
222	366	190
399	510	335
544	878	447
918	1036	782
0	292	0
3199	3414	293
7937	8229	509
12663	12832	802
14281	14436	972
18279	18648	1128
0	292	0
3199	3414	293
7937	8229	509
12663	12832	802
14281	15204	972
18279	18648	1896
0	485	0
3195	3398	486
4372	4458	690
4533	4640	777
4696	5242	885
0	136	0
3703	4152	137
7355	7459	587
10437	10479	692
17554	17674	735
24923	25105	856
28491	28578	1039
39163	39410	1127
42090	42277	1375
44764	44793	1563
50473	50834	1593
51203	51563	1955
54871	55112	2316
62524	62733	2558
65367	65582	2768
68266	68334	2984
70357	70425	3053
80083	80235	3122
83381	83419	3275
88575	89538	3314
92065	93219	4278
0	292	0
328	566	293
602	890	532
924	1218	821
0	439	0
1916	2111	440
11055	11258	636
14773	14859	840
16906	16942	927
26398	26510	964
29175	29390	1077
33103	33160	1293
33214	33248	1351
33315	33387	1386
33446	33576	1459
33619	33702	1590
37091	37186	1674
0	398	0
3108	3253	399
6565	6673	545
9414	9501	654
9932	10245	742
10277	10469	1056
10503	10578	1249
10610	10827	1325
10871	11073	1543
0	223	0
1064	1259	224
2736	3172	420
0	1600	0
0	299	0
2987	3265	300
21551	21778	579
28685	28885	807
39848	40213	1008
56531	56638	1374
59758	59954	1482
61278	61482	1679
62748	62942	1884
65431	65646	2079
70827	70918	2295
74247	74475	2387
80189	80362	2616
85395	85568	2790
87844	88121	2964
93007	93076	3242
94498	94821	3312
99178	99486	3636
101955	102350	3945
104535	104752	4341
105613	105961	4559
106518	108271	4908
0	306	0
5404	5826	307
16046	16207	730
17178	17363	892
17763	18497	1078
19932	20157	1813
0	2160	0
6004	6297	2161
12004	12141	2455
18200	18331	2593
22347	22550	2725
23337	23442	2929
32431	32448	3035
35503	35556	3053
37171	37256	3107
38765	38871	3193
38907	39000	3300
39038	39251	3394
0	2160	0
6004	6297	2161
12004	12141	2455
18200	18331	2593
22347	22550	2725
23337	23442	2929
35503	35556	3035
37171	37256	3089
38765	38871	3175
38907	39000	3282
39038	39251	3376
0	595	0
1809	2192	596
3234	3496	980
5468	5619	1243
8174	8378	1395
10612	10736	1600
22583	22821	1725
24147	24279	1964
25401	25452	2097
26024	26188	2149
27833	27964	2314
30540	30720	2446
31524	31808	2627
0	191	0
656	836	192
9084	9215	373
11011	11175	505
14183	14234	670
16181	16313	722
17858	18096	855
19765	19889	1094
22271	22475	1219
24434	24772	1424
0	189	0
654	834	190
9082	9213	371
11009	11173	503
14181	14232	668
16179	16311	720
17856	18094	853
19763	19887	1092
22269	22473	1217
25889	26040	1422
28152	28414	1574
32510	32884	1837
34586	35618	2212
0	756	0
2326	2435	757
12546	12666	867
16515	16726	988
31073	31261	1200
31297	31406	1389
0	130	0
167	347	131
2702	2916	312
4202	4387	527
8831	8977	713
16962	17159	860
23767	23828	1058
27290	27356	1120
40647	40772	1187
43039	43244	1313
53675	54066	1519
0	1961	0
3502	4028	1962
5654	5816	2489
9319	9578	2652
11216	11485	2912
16537	16614	3182
17652	17814	3260
18802	18967	3423
20553	20824	3589
20857	21233	3861
0	323	0
1091	1183	324
2894	2977	417
4185	4296	501
5344	5499	613
7139	7210	769
7875	8023	841
9920	9990	990
11608	11710	1061
14033	14125	1164
14965	15031	1257
15998	16108	1324
16154	16227	1435
16278	16361	1509
18500	18602	1593
20717	20830	1696
22119	22267	1810
22322	22397	1959
22437	22543	2035
22581	22671	2142
22702	22814	2233
22858	22914	2346
22954	23039	2403
23995	24085	2489
0	651	0
2544	2615	652
4046	4503	724
5749	5776	1182
7812	8006	1210
9642	9989	1405
12073	12104	1753
15393	15454	1785
17513	17717	1847
19132	19224	2052
26097	26197	2145
29310	29425	2246
35308	35408	2362
41065	41299	2463
43230	43321	2698
51511	51542	2790
55153	55490	2822
56382	56459	3160
62810	62950	3238
63404	63512	3379
63549	63628	3488
63669	63917	3568
63958	64155	3817
0	112	0
146	266	113
3658	3984	234
0	176	0
1388	1708	177
2427	2907	498
6407	6726	979
8416	8707	1299
11370	11659	1591
13573	13835	1881
16173	16266	2144
0	354	0
1191	1537	355
1754	1910	702
1958	2067	859
3883	4020	969
5335	5465	1107
0	877	0
3824	4140	878
5646	5934	1195
6814	7215	1484
10555	10938	1886
11445	11678	2270
13620	13910	2504
14189	14424	2795
17527	17674	3031
19503	19657	3179
20736	20903	3334
25224	25379	3502
26134	26413	3658
29329	29482	3938
30887	31149	4092
33431	33763	4355
33796	34142	4688
0	265	0
301	578	266
1252	1363	544
0	1065	0
1101	1427	1066
6556	6818	1393
6933	7086	1656
9470	9746	1810
10706	10759	2087
13233	13400	2141
14835	14986	2309
20746	20893	2461
21246	21481	2609
24032	24316	2845
26537	26740	3130
30458	30727	3334
31556	31957	3604
38734	39028	4006
45939	46228	4301
47840	48366	4591
0	619	0
1371	1494	620
5736	5911	744
8547	8848	920
12981	13044	1222
0	527	0
2150	2270	528
6459	6626	649
16499	16589	817
34256	34342	908
39698	39813	995
39852	39930	1111
39961	40214	1190
0	2971	0
3006	3078	2972
3115	3191	3045
3226	3314	3122
3355	3623	3211
5151	5568	3480
5621	5778	3898
8021	8250	4056
13115	13395	4286
15670	15820	4567
16700	16893	4718
17980	18205	4912
20134	20336	5138
21896	22037	5341
24106	24261	5483
25178	25567	5639
27906	28574	6029
29626	30873	6698
32240	32346	7946
32844	32923	8053
34056	34147	8133
34932	35459	8225
37150	37269	8753
39213	39368	8873
41532	41648	9029
44200	45273	9146
47053	47249	10220
50348	50483	10417
51598	54136	10553
55365	55516	13092
57643	58056	13244
59385	59609	13658
60301	60462	13883
61618	61797	14045
63304	63480	14225
65115	65422	14402
67432	67783	14710
70446	70680	15062
73953	74390	15297
0	7196	0
0	7180	0
0	1422	0
1465	1784	1423
1817	2029	1743
2066	2260	1956
3364	3777	2151
5076	5302	2565
0	441	0
4118	4188	442
5419	5519	513
0	1056	0
2256	2757	1057
3452	3691	1559
3899	4256	1799
12360	12595	2157
16297	16686	2393
0	425	0
470	504	426
549	658	461
706	7784	571
0	296	0
6009	6196	297
7914	8410	485
8888	8943	982
12183	12238	1038
13271	13374	1094
19069	19287	1198
21200	21367	1417
22150	22235	1585
23287	23348	1671
26763	26827	1733
28161	28368	1798
31859	32018	2006
34684	34876	2166
36485	36704	2359
38671	38766	2579
41056	41424	2675
42451	43083	3044
0	65	0
6805	7165	66
9215	9360	427
11055	11121	573
17129	17211	640
21782	21994	723
23568	23623	936
24744	25309	992
26971	27720	1558
0	920	0
3807	5762	921
0	326	0
2979	3170	327
3221	3291	519
3347	3392	590
5632	5817	636
13710	13765	822
16111	16273	878
17369	17459	1041
18941	19142	1132
19905	20072	1334
20890	21333	1502
0	90	0
2118	2309	91
2360	2430	283
2486	2531	354
4771	4956	400
12849	12904	586
15250	15412	642
16508	16598	805
18080	18281	896
19044	19211	1098
20029	20472	1266
0	695	0
13331	13442	696
15375	15411	808
15460	15556	845
15610	15669	942
18173	18334	1002
0	376	0
1875	6020	377
0	164	0
206	279	165
317	412	239
444	559	335
601	722	451
757	823	573
853	1137	640
2811	2948	925
4495	4635	1063
5414	5588	1204
10086	10527	1379
0	708	0
2949	3270	709
4560	4675	1031
6079	6265	1147
9307	9584	1334
10186	10356	1612
11548	11976	1783
14980	15114	2212
16662	16824	2347
18886	19156	2510
20539	20706	2781
21981	22200	2949
23744	23917	3169
23960	24225	3343
24264	25611	3609
0	708	0
2949	3270	709
4560	4675	1031
6079	6265	1147
9307	9584	1334
11548	11976	1612
14980	15114	2041
16662	16824	2176
18886	19156	2339
20539	20706	2610
21981	22200	2778
23744	23917	2998
23960	24225	3172
24264	25612	3438
0	123	0
160	339	124
1242	1715	304
0	176	0
0	4271	0
4304	4436	4272
4470	4547	4405
4582	4740	4483
4777	4876	4642
4911	5167	4742
14725	15054	4999
0	606	0
3191	3508	607
0	34	0
7144	7405	35
8179	8353	297
8886	9011	472
12135	12290	598
13413	13728	754
14362	14511	1070
23235	23479	1220
25706	25818	1465
28235	28768	1578
0	705	0
8627	8708	706
11142	11311	788
20935	21459	958
24406	40751	1483
0	1101	0
1143	1514	1102
7219	7392	1474
9054	9156	1648
16411	16543	1751
20098	20147	1884
21457	21612	1934
22611	22684	2090
24816	25279	2164
31889	32405	2628
33583	34140	3145
39020	39058	3703
41264	42245	3742
44120	44480	4724
45819	46008	5085
48214	48593	5275
50131	53153	5655
0	724	0
6616	6744	725
8607	8895	854
8942	9158	1143
0	724	0
5576	5687	725
6616	6744	837
8607	8895	966
8942	9158	1255
0	28	0
133	232	29
1874	2166	129
4798	5410	422
7396	7518	1035
9531	9737	1158
11785	11939	1365
12880	13193	1520
14759	14909	1834
15533	15847	1985
17979	18331	2300
22595	22696	2653
25213	25620	2755
0	28	0
133	232	29
1874	2166	129
4798	4993	422
7396	7518	618
9531	9737	741
11785	11939	948
12880	13193	1103
14759	14909	1417
15533	15847	1568
17979	18331	1883
22595	22696	2236
25213	25620	2338
0	207	0
1461	1730	208
1870	2142	478
2641	2960	751
0	207	0
11787	12053	208
12202	12471	475
13006	16320	745
0	132	0
1535	1680	133
3801	4071	279
5972	6259	550
7409	7531	838
9074	9361	961
0	328	0
364	1025	329
1059	1237	991
1271	1436	1170
1470	1638	1336
5944	6407	1505
10090	10526	1969
12489	12663	2406
13506	13747	2581
13955	14210	2823
15977	16297	3079
16340	16582	3400
17128	17350	3643
0	135	0
7122	7265	136
11931	12137	280
0	542	0
579	890	543
935	1045	855
1084	1221	966
1267	1344	1104
1389	1451	1182
1492	1767	1245
11022	11340	1521
13073	13278	1840
14909	15244	2046
16612	16891	2382
18789	19042	2662
26163	26441	2916
29913	30239	3195
32107	32258	3522
34208	34355	3674
36240	36554	3822
0	1647	0
1683	2050	1648
2923	2995	2016
3030	3214	2089
4079	4168	2274
6151	6297	2364
7647	7764	2511
8640	8786	2629
14886	14992	2776
18341	22971	2883
0	490	0
1389	2094	491
0	559	0
1738	5017	560
0	1091	0
2819	3534	1092
6951	7565	1808
10569	10898	2423
12398	12647	2753
14603	14862	3003
18493	18991	3263
20578	21069	3762
22962	23211	4254
29977	30347	4504
32833	33251	4875
35108	35420	5294
38492	38995	5607
42186	42509	6111
47370	47585	6435
51112	51642	6651
56031	56152	7182
63863	64196	7304
65628	65822	7638
66264	66383	7833
70589	70713	7953
72072	72293	8078
75303	75510	8300
76462	76889	8508
78490	78783	8936
79852	79977	9230
83654	83781	9356
90266	90919	9484
101517	101637	10138
102709	103122	10259
105995	106495	10673
0	69	0
1466	1526	70
1564	1594	131
1628	1884	162
0	266	0
310	403	267
6583	6758	361
6792	6948	537
6985	7087	694
7123	7166	797
8162	8300	841
11721	11778	980
16162	16260	1038
18808	18891	1137
20295	20384	1221
23062	23116	1311
25231	25427	1366
26229	26489	1563
28183	28751	1824
0	445	0
3631	3750	446
7435	7508	566
9309	9457	640
9502	9753	789
0	1560	0
3062	3163	1561
6045	6284	1663
8466	8758	1903
9470	9652	2196
11519	11801	2379
12818	12967	2662
13353	13481	2812
14514	14829	2941
17232	17326	3257
25107	25140	3352
26449	26534	3386
27136	27342	3472
29652	30673	3679
0	3772	0
4848	5067	3773
9521	9620	3993
11684	11951	4093
13276	13391	4361
16883	16943	4477
0	3772	0
4848	5067	3773
9521	9620	3993
11684	11951	4093
13276	13391	4361
22956	23052	4477
24115	24202	4574
25201	25235	4662
26647	26818	4697
27562	28592	4869
0	184	0
220	323	185
362	537	289
572	762	465
1655	1956	656
0	1358	0
1398	1582	1359
1618	1721	1544
1760	1935	1648
1970	2160	1824
3053	3370	2015
0	45	0
6891	6902	46
6943	7127	58
7164	7267	243
7301	7476	347
7509	8440	523
0	45	0
6891	6902	46
6943	7127	58
7164	7267	243
7301	7476	347
7509	7699	523
9110	10121	714
0	246	0
2283	2435	247
5162	5329	400
11133	11256	568
12432	12798	692
12834	13061	1059
0	266	0
5018	5140	267
6263	6550	390
15350	15620	678
19403	19548	949
22590	22688	1095
0	266	0
5018	5140	267
6263	6550	390
15350	15620	678
19403	19548	949
19834	22688	1095
0	48	0
2604	2717	49
2752	2882	163
2925	2998	294
3034	3134	368
3174	3335	469
3375	3441	631
4572	4692	698
5527	5593	819
7793	7899	886
10496	10618	993
11768	11922	1116
13086	13273	1271
13884	14137	1459
16361	16525	1713
17768	18473	1878
0	972	0
7741	8185	973
8663	9373	1418
14332	14839	2129
17882	18537	2637
23816	24194	3293
26201	26431	3672
